rmse,train_time,predict_time,n_ins,n_outs,res_sizes,n_leaking_rate,spectral_rads
14149166.691931413,0.06588196754455566,0.015802860260009766,10,1,50,0.2,0.7
13964299.050084546,0.0873410701751709,0.0159149169921875,10,1,50,0.2,0.9
13606504.896715894,0.09246492385864258,0.017442941665649414,10,1,50,0.3,0.1
13806423.176292544,0.09859204292297363,0.016479015350341797,10,1,50,0.3,0.3
13645461.149665419,0.06821608543395996,0.01606893539428711,10,1,50,0.3,0.5
14178034.55734761,0.0674898624420166,0.015858173370361328,10,1,50,0.3,0.7
13976515.866348783,0.06723380088806152,0.01607203483581543,10,1,50,0.3,0.9
14178867.13675892,0.06782007217407227,0.015897035598754883,10,1,50,0.5,0.1
13590514.613992954,0.08363008499145508,0.019732952117919922,10,1,50,0.5,0.3
14340157.0038462,0.06593894958496094,0.015869140625,10,1,50,0.5,0.5
14253294.399824778,0.06767988204956055,0.016083955764770508,10,1,50,0.5,0.7
13474176.714956941,0.06757402420043945,0.016076087951660156,10,1,50,0.5,0.9
14239670.998231493,0.06768417358398438,0.016093015670776367,10,1,50,0.8,0.1
14383812.500836272,0.06777715682983398,0.016240835189819336,10,1,50,0.8,0.3
14447464.174002074,0.06797003746032715,0.016048192977905273,10,1,50,0.8,0.5
13703637.191327171,0.06766009330749512,0.016566038131713867,10,1,50,0.8,0.7
13514146.175344521,0.07588505744934082,0.01589488983154297,10,1,50,0.8,0.9
13544288.368705608,0.09321880340576172,0.021792888641357422,10,1,100,0.1,0.1
13229787.09573627,0.0937809944152832,0.021925926208496094,10,1,100,0.1,0.3
13519124.45553418,0.09387087821960449,0.021853208541870117,10,1,100,0.1,0.5
13258816.909936331,0.13125300407409668,0.021893024444580078,10,1,100,0.1,0.7
13617183.787029319,0.09434294700622559,0.021930932998657227,10,1,100,0.1,0.9
14449506.270658702,0.15635180473327637,0.021986007690429688,10,1,100,0.2,0.1
13231447.54468949,0.17126202583312988,0.021481037139892578,10,1,100,0.2,0.3
12991599.873906368,0.10088706016540527,0.021744966506958008,10,1,100,0.2,0.5
13677732.765916858,0.13506293296813965,0.021966934204101562,10,1,100,0.2,0.7
13133145.81389942,0.15780901908874512,0.021897077560424805,10,1,100,0.2,0.9
14682609.529283106,0.1382288932800293,0.0219728946685791,10,1,100,0.3,0.1
