Total configs: 72
shortterm
datarates
('dataset_len = ', 385)
starting lstm grid search
config, rmse, t_time, p_time
([20, 1, 50, 50, 30, 96], 14.614368821523081, 12.702198028564453, 4.0981550216674805)
([20, 1, 50, 50, 50, 96], 21.69217715015831, 11.92537784576416, 4.166517972946167)
([20, 1, 100, 10, 10, 96], 16.05037196531341, 11.857164859771729, 4.273177862167358)
([20, 1, 100, 10, 20, 96], 21.943186441585276, 11.336257934570312, 4.314487934112549)
([20, 1, 100, 10, 30, 96], 14.61824002175779, 11.259629964828491, 4.481323957443237)
([20, 1, 100, 10, 50, 96], 15.506234012248482, 11.288366079330444, 4.619194984436035)
([20, 1, 100, 20, 10, 96], 14.601355542340418, 14.316627025604248, 4.602431058883667)
([20, 1, 100, 20, 20, 96], 16.135355991704834, 13.12782907485962, 4.6467461585998535)
([20, 1, 100, 20, 30, 96], 14.274472649776776, 12.839393138885498, 4.768885850906372)
([20, 1, 100, 20, 50, 96], 15.891888472190006, 12.617149829864502, 4.865868806838989)
([20, 1, 100, 50, 10, 96], 19.09353821151827, 20.243885040283203, 4.9974400997161865)
([20, 1, 100, 50, 20, 96], 16.13141087525125, 18.02850604057312, 5.198442220687866)
([20, 1, 100, 50, 30, 96], 16.300946529200214, 15.970480918884277, 5.2871551513671875)
([20, 1, 100, 50, 50, 96], 20.85581648450492, 14.863664865493774, 5.306329965591431)
('*********** best result is: ', [5, 1, 100, 20, 30, 96], 12.717564486327833, 3.6284360885620117, 1.0856239795684814, '**************')
packet counts
('dataset_len = ', 385)
starting lstm grid search
config, rmse, t_time, p_time
([5, 1, 50, 10, 10, 96], 1823984.47787186, 13.418624877929688, 5.321749925613403)
([5, 1, 50, 10, 20, 96], 1686286.4732415187, 13.4599130153656, 5.409975051879883)
([5, 1, 50, 10, 30, 96], 1705411.078623749, 13.477581024169922, 5.508849859237671)
([5, 1, 50, 10, 50, 96], 1718925.6019169574, 13.595010995864868, 5.601056814193726)
([5, 1, 50, 20, 10, 96], 1651337.4282040927, 14.91745901107788, 5.720779895782471)
([5, 1, 50, 20, 20, 96], 1725594.7055438003, 14.570786952972412, 5.752745866775513)
([5, 1, 50, 20, 30, 96], 1667486.4621764196, 14.491952896118164, 5.881318092346191)
([5, 1, 50, 20, 50, 96], 1692553.8952641848, 14.589503049850464, 5.9213409423828125)
([5, 1, 50, 50, 10, 96], 1745988.4461052716, 17.820080995559692, 6.097920894622803)
([5, 1, 50, 50, 20, 96], 1643487.3636355205, 16.5793719291687, 6.099206209182739)
([5, 1, 50, 50, 30, 96], 1867371.3532512886, 16.089602947235107, 6.241693019866943)
([5, 1, 50, 50, 50, 96], 1707225.9073008783, 16.02135705947876, 6.3845319747924805)
([5, 1, 100, 10, 10, 96], 1712675.238423441, 16.253380060195923, 6.43762993812561)
([5, 1, 100, 10, 20, 96], 1701775.0876535843, 16.05171799659729, 6.5200581550598145)
([5, 1, 100, 10, 30, 96], 1638953.3456374565, 17.98001194000244, 6.787744045257568)
([5, 1, 100, 10, 50, 96], 1640804.5759275202, 16.697484970092773, 6.9905900955200195)
([5, 1, 100, 20, 10, 96], 1751088.9953011412, 18.229515075683594, 6.895348072052002)
([5, 1, 100, 20, 20, 96], 1733458.0391828753, 17.657315015792847, 7.054474115371704)
([5, 1, 100, 20, 30, 96], 1679762.1448333508, 17.61891508102417, 7.142505168914795)
([5, 1, 100, 20, 50, 96], 1675554.0888381442, 17.558645963668823, 7.203898191452026)
([5, 1, 100, 50, 10, 96], 2083465.1243417838, 21.51319694519043, 7.312423944473267)
([5, 1, 100, 50, 20, 96], 2018920.253120145, 19.741429090499878, 7.472775936126709)
([5, 1, 100, 50, 30, 96], 1901497.7165131327, 19.589765071868896, 7.520808935165405)
([5, 1, 100, 50, 50, 96], 1881863.8228511128, 19.056509017944336, 7.589035987854004)
([10, 1, 50, 10, 10, 96], 1991244.2238019977, 19.33553194999695, 7.726177930831909)
([10, 1, 50, 10, 20, 96], 1785159.2736164965, 19.033715963363647, 7.909162998199463)
([10, 1, 50, 10, 30, 96], 1799523.638257307, 19.253670930862427, 7.88441801071167)
([10, 1, 50, 10, 50, 96], 2489580.996754937, 19.342216968536377, 8.008749961853027)
([10, 1, 50, 20, 10, 96], 1672696.5068104886, 21.229187965393066, 8.108238935470581)
([10, 1, 50, 20, 20, 96], 1781057.3547980278, 20.523581981658936, 8.276581048965454)
([10, 1, 50, 20, 30, 96], 1667836.1331853375, 20.425294160842896, 8.32273006439209)
([10, 1, 50, 20, 50, 96], 1794731.0501394672, 20.339303970336914, 8.452579021453857)
([10, 1, 50, 50, 10, 96], 2250558.8251769985, 25.39202094078064, 8.621595859527588)
([10, 1, 50, 50, 20, 96], 1544568.7883368384, 23.280230045318604, 8.684772968292236)
([10, 1, 50, 50, 30, 96], 1756774.7582985756, 22.730851888656616, 8.726198196411133)
([10, 1, 50, 50, 50, 96], 1723216.7569350284, 22.03092908859253, 8.942085027694702)
([10, 1, 100, 10, 10, 96], 1746816.2719327577, 23.216883897781372, 9.2425057888031)
([10, 1, 100, 10, 20, 96], 1688328.5443939483, 22.54279899597168, 9.309646844863892)
([10, 1, 100, 10, 30, 96], 1647365.956180905, 22.67538285255432, 9.21875)
([10, 1, 100, 10, 50, 96], 1719567.2002962364, 22.349756002426147, 9.3660409450531)
([10, 1, 100, 20, 10, 96], 1775135.0216362404, 24.907028913497925, 9.361397981643677)
([10, 1, 100, 20, 20, 96], 1694663.11228078, 23.628633975982666, 9.475353002548218)
([10, 1, 100, 20, 30, 96], 1624153.6216343797, 23.556504011154175, 9.701942920684814)
([10, 1, 100, 20, 50, 96], 1680945.7865667904, 23.75039005279541, 9.673610925674438)
([10, 1, 100, 50, 10, 96], 1736364.7085978896, 29.309876918792725, 9.77822494506836)
([10, 1, 100, 50, 20, 96], 1666954.2718615958, 26.598948001861572, 10.053948879241943)
([10, 1, 100, 50, 30, 96], 1705794.6922834206, 26.1630539894104, 10.030272006988525)
([10, 1, 100, 50, 50, 96], 1725909.3053430812, 25.53940200805664, 10.172992944717407)
([20, 1, 50, 10, 10, 96], 2013222.129958367, 25.77460789680481, 10.250933170318604)
([20, 1, 50, 10, 20, 96], 1800593.9005447477, 25.148157119750977, 10.495445966720581)
([20, 1, 50, 10, 30, 96], 1833798.6170717105, 25.158869981765747, 10.526729106903076)
([20, 1, 50, 10, 50, 96], 2748190.918093566, 25.41635489463806, 10.57156491279602)
([20, 1, 50, 20, 10, 96], 1928004.1449272374, 28.474771976470947, 10.71656584739685)
([20, 1, 50, 20, 20, 96], 2519170.566464669, 27.260618209838867, 10.828008890151978)
([20, 1, 50, 20, 30, 96], 1695657.7863060941, 26.76055407524109, 10.937006950378418)
([20, 1, 50, 20, 50, 96], 1757264.771936471, 26.699442863464355, 11.12156081199646)
([20, 1, 50, 50, 10, 96], 1930749.9247810459, 34.5604829788208, 11.195260047912598)
([20, 1, 50, 50, 20, 96], 2420179.6943252617, 31.00610613822937, 11.397865056991577)
([20, 1, 50, 50, 30, 96], 1806243.327202997, 29.96036195755005, 11.480534791946411)
([20, 1, 50, 50, 50, 96], 1770533.6692962607, 28.969690084457397, 11.60673999786377)
([20, 1, 100, 10, 10, 96], 2456880.034092551, 29.459493160247803, 11.6526198387146)
([20, 1, 100, 10, 20, 96], 1970922.66971391, 28.312572956085205, 11.77297306060791)
([20, 1, 100, 10, 30, 96], 1871044.494868403, 28.361936807632446, 11.857347965240479)
([20, 1, 100, 10, 50, 96], 1901865.701605051, 29.480962991714478, 12.248891115188599)
([20, 1, 100, 20, 10, 96], 1852225.839401436, 33.26178312301636, 12.376097917556763)
([20, 1, 100, 20, 20, 96], 1791942.7172369831, 31.546552896499634, 12.494971990585327)
([20, 1, 100, 20, 30, 96], 1751810.4240384265, 30.732348918914795, 12.421986818313599)
([20, 1, 100, 20, 50, 96], 1872337.4474951809, 30.417515993118286, 12.549551963806152)
([20, 1, 100, 50, 10, 96], 2137929.9563598866, 38.96702694892883, 12.521560907363892)
([20, 1, 100, 50, 20, 96], 2476203.0151784252, 35.34264588356018, 12.634058952331543)
([20, 1, 100, 50, 30, 96], 1960185.5696917889, 33.74626088142395, 12.78157901763916)
([20, 1, 100, 50, 50, 96], 1670674.497349281, 32.97985601425171, 12.848090171813965)
('*********** best result is: ', [10, 1, 50, 50, 20, 96], 1544568.7883368384, 23.280230045318604, 8.684772968292236, '**************')
longterm
datarates
('dataset_len = ', 4343)
starting lstm grid search
config, rmse, t_time, p_time
([5, 1, 50, 10, 10, 96], 262.55558080669755, 44.555683851242065, 14.978520154953003)
([5, 1, 50, 10, 20, 96], 257.37720034641154, 37.797685861587524, 15.078536033630371)
([5, 1, 50, 10, 30, 96], 261.82031602327464, 35.98581314086914, 15.254624843597412)
([5, 1, 50, 10, 50, 96], 259.18237036676373, 34.07262301445007, 15.153223037719727)
([5, 1, 50, 20, 10, 96], 258.36123601840285, 59.6366331577301, 15.459096908569336)
([5, 1, 50, 20, 20, 96], 263.4114755426219, 46.26302695274353, 15.498893022537231)
([5, 1, 50, 20, 30, 96], 255.73395889919104, 41.972129106521606, 15.54953908920288)
([5, 1, 50, 20, 50, 96], 254.2923555083593, 38.24318599700928, 15.638556957244873)
([5, 1, 50, 50, 10, 96], 261.10634824388717, 104.94379305839539, 15.832483768463135)
([5, 1, 50, 50, 20, 96], 259.8713219926139, 69.51212501525879, 15.930867910385132)
([5, 1, 50, 50, 30, 96], 260.599763293764, 58.18074107170105, 16.099369049072266)
([5, 1, 50, 50, 50, 96], 281.7451562104208, 48.5784649848938, 16.208760023117065)
([5, 1, 100, 10, 10, 96], 269.65514436684504, 51.31590914726257, 16.27177095413208)
([5, 1, 100, 10, 20, 96], 261.3150204828194, 43.54348301887512, 16.52609395980835)
([5, 1, 100, 10, 30, 96], 258.29151741864695, 40.71597504615784, 16.765064001083374)
([5, 1, 100, 10, 50, 96], 258.86040091481857, 38.65200114250183, 16.962796926498413)
([5, 1, 100, 20, 10, 96], 256.5054969281997, 70.94643092155457, 16.85610795021057)
([5, 1, 100, 20, 20, 96], 254.97113149942192, 53.96692109107971, 17.16019105911255)
([5, 1, 100, 20, 30, 96], 257.84958451616234, 48.71666502952576, 17.139265060424805)
([5, 1, 100, 20, 50, 96], 256.31008579926277, 43.83085894584656, 17.467417001724243)
([5, 1, 100, 50, 10, 96], 262.5020184027684, 124.90497994422913, 17.468665838241577)
([5, 1, 100, 50, 20, 96], 259.1981785891699, 83.43439412117004, 17.576459169387817)
([5, 1, 100, 50, 30, 96], 271.90349545947385, 69.34791207313538, 17.919080018997192)
([5, 1, 100, 50, 50, 96], 282.81298100412, 58.291080951690674, 17.92868685722351)
([10, 1, 50, 10, 10, 96], 271.9667176719118, 62.8077609539032, 19.061577796936035)
([10, 1, 50, 10, 20, 96], 259.63271718178214, 49.4457471370697, 19.210357904434204)
([10, 1, 50, 10, 30, 96], 263.63436515474876, 46.47135281562805, 18.969974040985107)
([10, 1, 50, 10, 50, 96], 259.33184059486314, 43.57522201538086, 18.997395038604736)
([10, 1, 50, 20, 10, 96], 266.95189329166783, 81.31931591033936, 18.993974924087524)
([10, 1, 50, 20, 20, 96], 254.39405172476924, 60.07321500778198, 18.929921865463257)
([10, 1, 50, 20, 30, 96], 257.56687378272534, 53.71094489097595, 19.04129695892334)
([10, 1, 50, 20, 50, 96], 255.51374633094701, 48.37146210670471, 19.254059076309204)
([10, 1, 50, 50, 10, 96], 241.94162994218507, 146.8773229122162, 19.517651796340942)
([10, 1, 50, 50, 20, 96], 233.82109243499178, 94.55176782608032, 19.511512994766235)
([10, 1, 50, 50, 30, 96], 270.9530065989484, 78.16125893592834, 19.56574010848999)
([10, 1, 50, 50, 50, 96], 267.6342401390599, 64.24349689483643, 20.16386604309082)
([10, 1, 100, 10, 10, 96], 242.7884791752108, 66.91995000839233, 19.913400173187256)
([10, 1, 100, 10, 20, 96], 268.75804478146387, 55.555119037628174, 20.0560040473938)
([10, 1, 100, 10, 30, 96], 282.3240997788814, 52.00570297241211, 20.38965392112732)
([10, 1, 100, 10, 50, 96], 248.95432073417834, 48.68062710762024, 20.48786997795105)
([10, 1, 100, 20, 10, 96], 247.25549725402325, 94.49377512931824, 20.78656506538391)
([10, 1, 100, 20, 20, 96], 259.23880390875513, 70.64367985725403, 20.733349084854126)
([10, 1, 100, 20, 30, 96], 260.1787541759216, 63.15008592605591, 20.6475350856781)
([10, 1, 100, 20, 50, 96], 258.14336704649133, 56.09058403968811, 21.22082495689392)
([10, 1, 100, 50, 10, 96], 247.3543867758195, 177.0356559753418, 21.285960912704468)
([10, 1, 100, 50, 20, 96], 269.8821736464398, 114.70815920829773, 21.259589195251465)
([10, 1, 100, 50, 30, 96], 253.18417299131468, 94.2900779247284, 21.226526021957397)
([10, 1, 100, 50, 50, 96], 251.5911904096266, 77.82230997085571, 21.835996866226196)
([20, 1, 50, 10, 10, 96], 296.5300609874437, 78.28005599975586, 22.060933828353882)
([20, 1, 50, 10, 20, 96], 275.1772858492818, 62.52808499336243, 22.440582036972046)
([20, 1, 50, 10, 30, 96], 297.245243874412, 56.64886713027954, 22.308245182037354)
([20, 1, 50, 10, 50, 96], 274.0090248966562, 53.0391149520874, 22.447326183319092)
([20, 1, 50, 20, 10, 96], 296.714800113423, 114.26893401145935, 22.728271007537842)
([20, 1, 50, 20, 20, 96], 283.6811971380446, 81.48761296272278, 22.79276394844055)
([20, 1, 50, 20, 30, 96], 326.9561642089652, 70.67255210876465, 22.877151012420654)
([20, 1, 50, 20, 50, 96], 385.4770427321365, 62.59848117828369, 23.046378135681152)
([20, 1, 50, 50, 10, 96], 297.00427468052317, 219.77666187286377, 23.131350994110107)
([20, 1, 50, 50, 20, 96], 330.2174642514798, 137.46103405952454, 23.243582010269165)
([20, 1, 50, 50, 30, 96], 272.48182801373616, 110.03098893165588, 23.391489028930664)
([20, 1, 50, 50, 50, 96], 292.64759303721826, 89.71455907821655, 23.688029050827026)
([20, 1, 100, 10, 10, 96], 344.2132283258004, 88.62463307380676, 23.63656497001648)
([20, 1, 100, 10, 20, 96], 414.8189847239424, 69.76616311073303, 24.24378800392151)
([20, 1, 100, 10, 30, 96], 332.11553525440024, 63.07876110076904, 24.344195127487183)
([20, 1, 100, 10, 50, 96], 297.9253901444196, 57.95437407493591, 24.162041902542114)
([20, 1, 100, 20, 10, 96], 350.68558719383145, 131.77130389213562, 24.54709005355835)
([20, 1, 100, 20, 20, 96], 313.56756059934787, 101.9220860004425, 25.7034969329834)
([20, 1, 100, 20, 30, 96], 288.89421052341413, 82.47844886779785, 26.06918501853943)
([20, 1, 100, 20, 50, 96], 316.3520479761383, 70.3511610031128, 25.62583303451538)
([20, 1, 100, 50, 10, 96], 336.7727091271868, 261.1124279499054, 25.980121850967407)
([20, 1, 100, 50, 20, 96], 322.2350824861643, 156.32612919807434, 25.750609874725342)
([20, 1, 100, 50, 30, 96], 296.21362091319514, 128.151517868042, 26.09584093093872)
([20, 1, 100, 50, 50, 96], 275.14967357158025, 98.9777820110321, 25.949546098709106)
('*********** best result is: ', [10, 1, 50, 50, 20, 96], 233.82109243499178, 94.55176782608032, 19.511512994766235, '**************')
packet counts
('dataset_len = ', 4343)
starting lstm grid search
config, rmse, t_time, p_time
([5, 1, 50, 10, 10, 96], 28173810.545368824, 69.38973903656006, 24.89355707168579)
([5, 1, 50, 10, 20, 96], 28146592.499690145, 60.95100212097168, 25.055541038513184)
([5, 1, 50, 10, 30, 96], 28136751.698605284, 58.40325212478638, 25.48156213760376)
([5, 1, 50, 10, 50, 96], 28429341.159783438, 56.17982602119446, 25.41709303855896)
([5, 1, 50, 20, 10, 96], 28107087.079574812, 88.56055903434753, 25.66318106651306)
([5, 1, 50, 20, 20, 96], 'error')
([5, 1, 50, 20, 30, 96], 27353343.873624157, 65.60603189468384, 25.824070930480957)
([5, 1, 50, 20, 50, 96], 27811120.49013918, 61.45228886604309, 25.817190170288086)
([5, 1, 50, 50, 10, 96], 28507653.707541205, 145.1895670890808, 25.99901795387268)
([5, 1, 50, 50, 20, 96], 'error')
([5, 1, 50, 50, 30, 96], 'error')
([5, 1, 50, 50, 50, 96], 27809749.98081721, 75.67468595504761, 26.430243015289307)
([5, 1, 100, 10, 10, 96], 27743151.229014147, 78.91295504570007, 26.647130012512207)
([5, 1, 100, 10, 20, 96], 27742514.43818696, 67.6614089012146, 26.77721095085144)
([5, 1, 100, 10, 30, 96], 27953290.563618403, 64.3566620349884, 27.002055883407593)
([5, 1, 100, 10, 50, 96], 28053592.56825937, 61.38654708862305, 26.979099988937378)
([5, 1, 100, 20, 10, 96], 'error')
([5, 1, 100, 20, 20, 96], 27579630.54802592, 81.12490200996399, 27.548051118850708)
([5, 1, 100, 20, 30, 96], 27150269.542060554, 74.20308303833008, 27.5473210811615)
([5, 1, 100, 20, 50, 96], 'error')
([5, 1, 100, 50, 10, 96], 'error')
([5, 1, 100, 50, 20, 96], 'error')
([5, 1, 100, 50, 30, 96], 'error')
([5, 1, 100, 50, 50, 96], 28210207.752532773, 87.93116807937622, 28.31229305267334)
([10, 1, 50, 10, 10, 96], 'error')
([10, 1, 50, 10, 20, 96], 27022973.24867229, 72.96511101722717, 29.19369411468506)
([10, 1, 50, 10, 30, 96], 27098712.91384087, 68.50864791870117, 28.99183201789856)
([10, 1, 50, 10, 50, 96], 27887735.572070222, 65.36891603469849, 29.27066993713379)
([10, 1, 50, 20, 10, 96], 'error')
([10, 1, 50, 20, 20, 96], 'error')
([10, 1, 50, 20, 30, 96], 27102331.304558028, 79.79324007034302, 29.60392689704895)
([10, 1, 50, 20, 50, 96], 27101497.430047344, 72.82353901863098, 29.659915924072266)
([10, 1, 50, 50, 10, 96], 'error')
([10, 1, 50, 50, 20, 96], 'error')
([10, 1, 50, 50, 30, 96], 'error')
([10, 1, 50, 50, 50, 96], 'error')
([10, 1, 100, 10, 10, 96], 27325955.141139645, 94.8258171081543, 30.484864950180054)
([10, 1, 100, 10, 20, 96], 'error')
([10, 1, 100, 10, 30, 96], 'error')
([10, 1, 100, 10, 50, 96], 'error')
([10, 1, 100, 20, 10, 96], 26919573.789975576, 129.3020589351654, 31.48490595817566)
([10, 1, 100, 20, 20, 96], 'error')
([10, 1, 100, 20, 30, 96], 'error')
([10, 1, 100, 20, 50, 96], 27330599.65036703, 78.79142999649048, 31.684636116027832)
([10, 1, 100, 50, 10, 96], 'error')
([10, 1, 100, 50, 20, 96], 'error')
([10, 1, 100, 50, 30, 96], 27387674.65545953, 130.2108769416809, 33.60097908973694)
([10, 1, 100, 50, 50, 96], 'error')
([20, 1, 50, 10, 10, 96], 28054696.08709364, 109.67384719848633, 34.45778298377991)
([20, 1, 50, 10, 20, 96], 28178023.351754744, 90.6895489692688, 34.269690990448)
([20, 1, 50, 10, 30, 96], 27753760.460540295, 84.18017411231995, 34.300528049468994)
([20, 1, 50, 10, 50, 96], 28473328.3164016, 78.31432390213013, 34.378846883773804)
([20, 1, 50, 20, 10, 96], 'error')
([20, 1, 50, 20, 20, 96], 27612154.018101543, 110.66887497901917, 34.496270179748535)
([20, 1, 50, 20, 30, 96], 27791511.818893872, 98.401535987854, 34.00635600090027)
([20, 1, 50, 20, 50, 96], 28030351.266956855, 88.18133997917175, 34.545018911361694)
([20, 1, 50, 50, 10, 96], 'error')
([20, 1, 50, 50, 20, 96], 27894056.96864389, 176.7512309551239, 34.66287279129028)
([20, 1, 50, 50, 30, 96], 'error')
([20, 1, 50, 50, 50, 96], 28159777.50988103, 116.58982396125793, 35.301376819610596)
([20, 1, 100, 10, 10, 96], 28313944.86095884, 117.801589012146, 35.604827880859375)
([20, 1, 100, 10, 20, 96], 'error')
([20, 1, 100, 10, 30, 96], 27781065.5915239, 87.3023111820221, 35.7762291431427)
([20, 1, 100, 10, 50, 96], 28174163.657427408, 81.95240092277527, 35.42480111122131)
([20, 1, 100, 20, 10, 96], 'error')
([20, 1, 100, 20, 20, 96], 28877919.968523275, 119.3701479434967, 36.00820302963257)
([20, 1, 100, 20, 30, 96], 27580236.27489192, 106.0850579738617, 36.254584074020386)
([20, 1, 100, 20, 50, 96], 'error')
([20, 1, 100, 50, 10, 96], 'error')
([20, 1, 100, 50, 20, 96], 'error')
([20, 1, 100, 50, 30, 96], 'error')
([20, 1, 100, 50, 50, 96], 'error')
('*********** best result is: ', [10, 1, 100, 20, 10, 96], 26919573.789975576, 129.3020589351654, 31.48490595817566, '**************')
