rmse,train_time,predict_time,n_ins,n_outs,res_sizes,n_leaking_rate,spectral_rads
5124.764093144753,0.8437340259552002,0.16032910346984863,5,1,1000,0.5,0.5
3398.529738864448,0.8567290306091309,0.1639111042022705,5,1,1000,0.5,0.7
3588.881862411263,0.9426689147949219,0.19547510147094727,5,1,1000,0.5,0.9
8983.487458812715,1.0377120971679688,0.15925908088684082,5,1,1000,0.8,0.1
1881.7854168834729,0.891664981842041,0.20097994804382324,5,1,1000,0.8,0.3
1882.2814028312937,1.11704683303833,0.16565799713134766,5,1,1000,0.8,0.5
1127.952390286641,0.88515305519104,0.19538092613220215,5,1,1000,0.8,0.7
878.7751722776532,0.9221360683441162,0.16441011428833008,5,1,1000,0.8,0.9
144.55659326306775,0.06666803359985352,0.01590895652770996,10,1,50,0.1,0.1
130.45428268684097,0.06662797927856445,0.016376018524169922,10,1,50,0.1,0.3
143.20470639088106,0.06836986541748047,0.01638317108154297,10,1,50,0.1,0.5
134.1720389094523,0.09625816345214844,0.0322568416595459,10,1,50,0.1,0.7
134.38189134994366,0.0823829174041748,0.016498804092407227,10,1,50,0.1,0.9
142.32102776096545,0.07121014595031738,0.01606297492980957,10,1,50,0.2,0.1
138.5336149585547,0.06664085388183594,0.015743017196655273,10,1,50,0.2,0.3
131.7763120678589,0.06595897674560547,0.01589512825012207,10,1,50,0.2,0.5
131.4077886700773,0.06673789024353027,0.01586008071899414,10,1,50,0.2,0.7
129.17461887182594,0.08371496200561523,0.015763044357299805,10,1,50,0.2,0.9
173.54149122102157,0.11318087577819824,0.01587510108947754,10,1,50,0.3,0.1
135.23130458343888,0.10912108421325684,0.01594996452331543,10,1,50,0.3,0.3
144.68505746900473,0.09413003921508789,0.01580190658569336,10,1,50,0.3,0.5
141.05064936523812,0.06644701957702637,0.015825986862182617,10,1,50,0.3,0.7
129.02075807508334,0.09699606895446777,0.015806198120117188,10,1,50,0.3,0.9
137.68814687542243,0.08375191688537598,0.016044139862060547,10,1,50,0.5,0.1
142.51839403356215,0.08533287048339844,0.01591801643371582,10,1,50,0.5,0.3
136.34151264667162,0.06777787208557129,0.016363143920898438,10,1,50,0.5,0.5
133.55101878749005,0.06792092323303223,0.0161130428314209,10,1,50,0.5,0.7
134.6808597312996,0.10444498062133789,0.03220820426940918,10,1,50,0.5,0.9
141.59858150627392,0.0664680004119873,0.01597309112548828,10,1,50,0.8,0.1
139.24828192657603,0.06626319885253906,0.016060829162597656,10,1,50,0.8,0.3
140.62270266011626,0.06633996963500977,0.0159909725189209,10,1,50,0.8,0.5
129.020494937159,0.09479689598083496,0.016417980194091797,10,1,50,0.8,0.7
131.7297962910639,0.11902999877929688,0.01587986946105957,10,1,50,0.8,0.9
166.7829542308243,0.16552519798278809,0.022337913513183594,10,1,100,0.1,0.1
146.36926509697722,0.1589798927307129,0.03761887550354004,10,1,100,0.1,0.3
156.80542094825552,0.09462809562683105,0.022131919860839844,10,1,100,0.1,0.5
144.40384691159508,0.09613990783691406,0.02206897735595703,10,1,100,0.1,0.7
149.62864674868885,0.09177589416503906,0.021832942962646484,10,1,100,0.1,0.9
242.1818072261408,0.15399789810180664,0.02266097068786621,10,1,100,0.2,0.1
142.7359335775578,0.13761615753173828,0.022769927978515625,10,1,100,0.2,0.3
145.30774887312458,0.19062089920043945,0.021995067596435547,10,1,100,0.2,0.5
141.95624213868933,0.09266901016235352,0.021904945373535156,10,1,100,0.2,0.7
136.89801886971892,0.09241008758544922,0.021975040435791016,10,1,100,0.2,0.9
190.01767217562147,0.09262895584106445,0.02179098129272461,10,1,100,0.3,0.1
159.73211653242348,0.12651896476745605,0.02164006233215332,10,1,100,0.3,0.3
134.89886360568573,0.11624503135681152,0.02178192138671875,10,1,100,0.3,0.5
147.1151251233111,0.14375901222229004,0.04525113105773926,10,1,100,0.3,0.7
139.3396740377707,0.10333108901977539,0.022478103637695312,10,1,100,0.3,0.9
280.58609762061354,0.1804649829864502,0.02431178092956543,10,1,100,0.5,0.1
151.86371890405,0.10254406929016113,0.02406907081604004,10,1,100,0.5,0.3
146.59662648641503,0.13213586807250977,0.023828983306884766,10,1,100,0.5,0.5
140.28740620788523,0.10154509544372559,0.024246931076049805,10,1,100,0.5,0.7
139.81721061415521,0.12158203125,0.023768901824951172,10,1,100,0.5,0.9
176.0544582340149,0.10219907760620117,0.023886919021606445,10,1,100,0.8,0.1
131.7711924046552,0.10399103164672852,0.02425408363342285,10,1,100,0.8,0.3
141.43281889136625,0.18657994270324707,0.04171299934387207,10,1,100,0.8,0.5
133.32299326026543,0.22207307815551758,0.024239063262939453,10,1,100,0.8,0.7
132.72647902623783,0.10290718078613281,0.02460789680480957,10,1,100,0.8,0.9
207.96861405821912,0.1652228832244873,0.032647132873535156,10,1,200,0.1,0.1
180.5589556358352,0.20412588119506836,0.032582998275756836,10,1,200,0.1,0.3
186.47884469187568,0.14560580253601074,0.03233599662780762,10,1,200,0.1,0.5
166.40074439569904,0.17029213905334473,0.03239798545837402,10,1,200,0.1,0.7
181.42276813015482,0.16405105590820312,0.032377004623413086,10,1,200,0.1,0.9
