rmse,train_time,predict_time,p_params,d_params,q_params,t_params,P_params,D_params,Q_params,m_params
18563816.48067831,1.0929638038467824,0.016349887508514512,"(1, 0, 1)","(1, 0, 0, 0)",c
18267103.944837674,2.8175802649410877,0.017195072603961043,"(1, 0, 1)","(1, 0, 1, 0)",c
17605686.133674383,3.44359380975454,0.017628870824902082,"(1, 0, 1)","(1, 0, 2, 0)",c
18490899.51234159,1.5002600991146138,0.017165885418476724,"(1, 0, 1)","(2, 0, 0, 0)",c
18064431.726029966,4.195960491718912,0.01720666489425786,"(1, 0, 1)","(2, 0, 1, 0)",c
17626638.267670233,3.858975648597183,0.017599831272274574,"(1, 0, 1)","(2, 0, 2, 0)",c
19251408.90906795,0.3920366707504291,0.016334913237946173,"(1, 0, 1)","(0, 0, 0, 0)",t
18859073.693423066,0.7172317366300246,0.01717244631313627,"(1, 0, 1)","(0, 0, 1, 0)",t
18873202.871100795,1.029168933594637,0.01750467199730562,"(1, 0, 1)","(0, 0, 2, 0)",t
19248347.380832307,1.0968148207749335,0.016283884308657754,"(1, 0, 1)","(1, 0, 0, 0)",t
18970812.480714377,2.604746577861329,0.01714369127900292,"(1, 0, 1)","(1, 0, 1, 0)",t
18160568.611502822,2.861696451159983,0.018256429251402723,"(1, 0, 1)","(1, 0, 2, 0)",t
19147136.41099971,1.8298227249656849,0.017112410365474607,"(1, 0, 1)","(2, 0, 0, 0)",t
18759825.837814085,4.322319309906603,0.01716229612999822,"(1, 0, 1)","(2, 0, 1, 0)",t
18089349.013815597,3.9352851615398947,0.01745406390650558,"(1, 0, 1)","(2, 0, 2, 0)",t
19189529.69235664,0.4854910475503507,0.028361564004972736,"(1, 0, 1)","(0, 0, 0, 0)",ct
18780337.672658782,0.8618754330903186,0.02969158841197601,"(1, 0, 1)","(0, 0, 1, 0)",ct
18792379.63479779,1.218272905474173,0.0300890596170301,"(1, 0, 1)","(0, 0, 2, 0)",ct
19185573.520756967,1.3067149312753552,0.028494234469720336,"(1, 0, 1)","(1, 0, 0, 0)",ct
18903965.648274276,3.0379461865973783,0.029796837063446588,"(1, 0, 1)","(1, 0, 1, 0)",ct
18114325.504294857,3.2949510132573536,0.030073559863994414,"(1, 0, 1)","(1, 0, 2, 0)",ct
19089385.27098537,2.135965171657847,0.02975982194269255,"(1, 0, 1)","(2, 0, 0, 0)",ct
18701162.230341494,4.936271586876323,0.02978679491814628,"(1, 0, 1)","(2, 0, 1, 0)",ct
18037628.2751616,4.445652150598709,0.0300681121550138,"(1, 0, 1)","(2, 0, 2, 0)",ct
17465307.993746255,0.2964341289773672,0.011673271726741768,"(1, 0, 2)","(0, 0, 0, 0)",n
17382476.741779238,0.457522976582302,0.011961218866730641,"(1, 0, 2)","(0, 0, 1, 0)",n
17543062.42128496,0.9822860434386229,0.012702770221841434,"(1, 0, 2)","(0, 0, 2, 0)",n
17463434.805453755,0.9842339797941957,0.011737326286017258,"(1, 0, 2)","(1, 0, 0, 0)",n
17498501.16285932,1.8019774859486102,0.012096566803231923,"(1, 0, 2)","(1, 0, 1, 0)",n
17532777.348959208,0.8404114662116109,0.01415289141246574,"(1, 0, 2)","(1, 0, 2, 0)",n
17518616.855426144,1.459690951509125,0.012236166113494837,"(1, 0, 2)","(2, 0, 0, 0)",n
16177040.783623584,3.5760908502983737,0.015114337099828755,"(1, 0, 2)","(2, 0, 1, 0)",n
17468127.780875098,2.5936496150309787,0.014820333053208755,"(1, 0, 2)","(2, 0, 2, 0)",n
17718639.4894206,1.0170815092813077,0.017165053640254734,"(1, 0, 2)","(0, 0, 0, 0)",c
17669857.727700654,1.16287001087148,0.01754443501238297,"(1, 0, 2)","(0, 0, 1, 0)",c
17720853.280325543,1.5872369743043984,0.019349550437248474,"(1, 0, 2)","(0, 0, 2, 0)",c
17815287.339790847,1.8413102524984775,0.01721563005503952,"(1, 0, 2)","(1, 0, 0, 0)",c
17517262.84063312,3.982422291596165,0.017569940426737107,"(1, 0, 2)","(1, 0, 1, 0)",c
1361215716272020.2,5.3282189592630695,0.019354108389586316,"(1, 0, 2)","(1, 0, 2, 0)",c
17870225.626648016,4.045928509351339,0.01724362854148711,"(1, 0, 2)","(2, 0, 0, 0)",c
15782212.205713525,6.3973222163506955,0.017578016113697564,"(1, 0, 2)","(2, 0, 1, 0)",c
17071520.93481066,5.832504311207492,0.019378840004139242,"(1, 0, 2)","(2, 0, 2, 0)",c
18476193.45247656,0.7620279763517006,0.017193133296491414,"(1, 0, 2)","(0, 0, 0, 0)",t
18453461.856297765,1.1841251193982143,0.017567726782349646,"(1, 0, 2)","(0, 0, 1, 0)",t
18503619.87258944,1.4013030183979909,0.01895686146203309,"(1, 0, 2)","(0, 0, 2, 0)",t
18447539.252657928,1.7462357196377973,0.017112784255583234,"(1, 0, 2)","(1, 0, 0, 0)",t
17887893.67723069,3.2413359392580188,0.018316251668782986,"(1, 0, 2)","(1, 0, 1, 0)",t
17920118.268708088,5.221902716626476,0.019237645580251022,"(1, 0, 2)","(1, 0, 2, 0)",t
18402234.15384923,3.774974619932163,0.01713249041375175,"(1, 0, 2)","(2, 0, 0, 0)",t
16053827.10255345,5.6914606577985225,0.01816420227041731,"(1, 0, 2)","(2, 0, 1, 0)",t
17254362.99143969,5.731855159976728,0.019239638340996394,"(1, 0, 2)","(2, 0, 2, 0)",t
18409807.76099003,0.9220498499072743,0.029609619369144826,"(1, 0, 2)","(0, 0, 0, 0)",ct
18385992.976393808,1.3989517974401,0.03092135625094847,"(1, 0, 2)","(0, 0, 1, 0)",ct
18426654.136576116,1.5946112338051395,0.032333159644691405,"(1, 0, 2)","(0, 0, 2, 0)",ct
18401733.40577828,2.0761277998045244,0.02971270160742926,"(1, 0, 2)","(1, 0, 0, 0)",ct
17849779.723001003,3.7090854393064197,0.03072750243145093,"(1, 0, 2)","(1, 0, 1, 0)",ct
17885289.479170825,5.924364285961165,0.032305248832928894,"(1, 0, 2)","(1, 0, 2, 0)",ct
18359172.511182144,4.178178727838917,0.029678029380517782,"(1, 0, 2)","(2, 0, 0, 0)",ct
1.497603091997816e+18,6.333615687959701,0.030521753419760708,"(1, 0, 2)","(2, 0, 1, 0)",ct
17298540.201599516,6.35110292259343,0.03244865294170266,"(1, 0, 2)","(2, 0, 2, 0)",ct
20079695.74099589,0.03901120380433287,0.012097449489335572,"(1, 1, 0)","(0, 0, 0, 0)",n
17486883.862029523,0.2657812422280634,0.012650160602827514,"(1, 1, 0)","(0, 0, 1, 0)",n
17458562.13666343,0.37697445031162685,0.013219994865136921,"(1, 1, 0)","(0, 0, 2, 0)",n
20085695.579781324,0.10229909490718819,0.012491870746635174,"(1, 1, 0)","(1, 0, 0, 0)",n
17453345.43126287,0.35894236276158237,0.012582033695840893,"(1, 1, 0)","(1, 0, 1, 0)",n
17519028.332401756,1.4570068260953095,0.014048103477324173,"(1, 1, 0)","(1, 0, 2, 0)",n
19032811.96145591,0.29389813616606686,0.012648621770693596,"(1, 1, 0)","(2, 0, 0, 0)",n
17358698.926643487,0.47475289676254473,0.013043431059180065,"(1, 1, 0)","(2, 0, 1, 0)",n
17579105.502893094,2.313154808284266,0.014423675525796513,"(1, 1, 0)","(2, 0, 2, 0)",n
20082129.42561506,0.07024881339158028,0.01632926868515648,"(1, 1, 0)","(0, 0, 0, 0)",c
17493434.543247238,0.5750763662345044,0.017177709339635087,"(1, 1, 0)","(0, 0, 1, 0)",c
17463596.876670487,0.6922009067603277,0.01754780256875469,"(1, 1, 0)","(0, 0, 2, 0)",c
20087983.234775074,0.22519368265588655,0.017182516174949928,"(1, 1, 0)","(1, 0, 0, 0)",c
17459124.509544853,0.7984545700349276,0.017211156949171108,"(1, 1, 0)","(1, 0, 1, 0)",c
17484058.833785508,2.3318663995319695,0.01759074506386319,"(1, 1, 0)","(1, 0, 2, 0)",c
19034202.74068605,0.7063821654585616,0.017535471265709132,"(1, 1, 0)","(2, 0, 0, 0)",c
17362562.72865991,0.9859512788403784,0.017581898405317167,"(1, 1, 0)","(2, 0, 1, 0)",c
17313510.432751007,3.585928490153411,0.017590077039327204,"(1, 1, 0)","(2, 0, 2, 0)",c
20087131.318804868,0.07025821833989515,0.016348046905770987,"(1, 1, 0)","(0, 0, 0, 0)",t
17503053.26751628,0.5774873021375808,0.01720065946115152,"(1, 1, 0)","(0, 0, 1, 0)",t
17474283.017041985,0.6923149797274407,0.017560132174870863,"(1, 1, 0)","(0, 0, 2, 0)",t
20092691.72197872,0.22513087081456665,0.017104767395508248,"(1, 1, 0)","(1, 0, 0, 0)",t
17469289.327658962,0.7919045744700223,0.0171631946541095,"(1, 1, 0)","(1, 0, 1, 0)",t
17620069.191128284,2.363312322474035,0.0181530466566165,"(1, 1, 0)","(1, 0, 2, 0)",t
19037209.316301905,0.7069200089252151,0.017979162584985844,"(1, 1, 0)","(2, 0, 0, 0)",t
17370895.085876666,0.9881017903840414,0.018166752472466845,"(1, 1, 0)","(2, 0, 1, 0)",t
17803311.56006228,3.6100891600865626,0.01821965764001595,"(1, 1, 0)","(2, 0, 2, 0)",t
20089709.66914525,0.13957579704366121,0.028347956328205366,"(1, 1, 0)","(0, 0, 0, 0)",ct
17507619.73763688,0.770345889235165,0.02971543224963712,"(1, 1, 0)","(0, 0, 1, 0)",ct
17474612.231490266,0.8353949291708913,0.03103315250446505,"(1, 1, 0)","(0, 0, 2, 0)",ct
20095128.627708815,0.33273865065116476,0.029675308071421557,"(1, 1, 0)","(1, 0, 0, 0)",ct
17471450.959121343,0.9840064181693225,0.02979968818764104,"(1, 1, 0)","(1, 0, 1, 0)",ct
17810201.96278899,3.6650892749234307,0.031102809758938647,"(1, 1, 0)","(1, 0, 2, 0)",ct
19038788.70644238,0.8925798250404259,0.03102161197051459,"(1, 1, 0)","(2, 0, 0, 0)",ct
17373535.749026045,1.1656551253611789,0.03161274552486687,"(1, 1, 0)","(2, 0, 1, 0)",ct
17691809.247776143,4.110454047984783,0.03010412948128733,"(1, 1, 0)","(2, 0, 2, 0)",ct
17486865.375400066,0.20560090029932568,0.012633593764027949,"(1, 1, 1)","(0, 0, 0, 0)",n
17458592.614636935,0.4691588788128691,0.013070517446081268,"(1, 1, 1)","(0, 0, 1, 0)",n
17521466.674737133,0.9470471849362339,0.014273627372823151,"(1, 1, 1)","(0, 0, 2, 0)",n
17453341.449886475,0.3476716289882275,0.012459525009915498,"(1, 1, 1)","(1, 0, 0, 0)",n
17400569.540037178,0.3987255882679497,0.013756927646351879,"(1, 1, 1)","(1, 0, 1, 0)",n
17444979.25349955,1.4178803379991018,0.015655953123334745,"(1, 1, 1)","(1, 0, 2, 0)",n
17493867.434525695,0.5129935509510878,0.012967120427395243,"(1, 1, 1)","(2, 0, 0, 0)",n
17411904.63695197,0.953079524837779,0.014261997750079787,"(1, 1, 1)","(2, 0, 1, 0)",n
17499027.1265294,2.4985398663603395,0.01637264276597282,"(1, 1, 1)","(2, 0, 2, 0)",n
17502901.12460636,0.48934720985122987,0.01717462601893596,"(1, 1, 1)","(0, 0, 0, 0)",c
17469079.037635338,0.8473399545232879,0.017584686177481112,"(1, 1, 1)","(0, 0, 1, 0)",c
17468179.427742973,1.6911757846461213,0.019382644519828535,"(1, 1, 1)","(0, 0, 2, 0)",c
17466437.98841419,0.8271068013576992,0.017234773963937272,"(1, 1, 1)","(1, 0, 0, 0)",c
17488036.49440979,0.6640580803474073,0.017616583642020626,"(1, 1, 1)","(1, 0, 1, 0)",c
17409244.052633878,3.390842983306939,0.019487782870888853,"(1, 1, 1)","(1, 0, 2, 0)",c
17508150.424930993,1.146104745310538,0.017622427301191915,"(1, 1, 1)","(2, 0, 0, 0)",c
17333552.08822905,3.2905154505375585,0.01765187270276487,"(1, 1, 1)","(2, 0, 1, 0)",c
17582371.630015343,4.448456427380708,0.01949055197682952,"(1, 1, 1)","(2, 0, 2, 0)",c
17522177.58815204,0.4912275727816182,0.017228034608870357,"(1, 1, 1)","(0, 0, 0, 0)",t
17491090.498711877,0.8607797591570292,0.01763478773485865,"(1, 1, 1)","(0, 0, 1, 0)",t
17482601.647208124,1.771990746648569,0.019297126632002608,"(1, 1, 1)","(0, 0, 2, 0)",t
17487132.717629507,0.8215055205502403,0.017143560615439996,"(1, 1, 1)","(1, 0, 0, 0)",t
17519978.965092517,0.7481759672063101,0.018331794976339646,"(1, 1, 1)","(1, 0, 1, 0)",t
17468347.803541202,2.16782436874272,0.019320257759320496,"(1, 1, 1)","(1, 0, 2, 0)",t
17529432.149441127,1.1607236486029937,0.01831437486487917,"(1, 1, 1)","(2, 0, 0, 0)",t
17393022.461974673,2.4480612710701615,0.0182806008792574,"(1, 1, 1)","(2, 0, 1, 0)",t
17613722.767964408,3.503742538454411,0.0193118299595119,"(1, 1, 1)","(2, 0, 2, 0)",t
17530333.505002692,0.6096661783763664,0.02974275196432926,"(1, 1, 1)","(0, 0, 0, 0)",ct
17493152.016431537,1.0127578420853982,0.030473259985800458,"(1, 1, 1)","(0, 0, 1, 0)",ct
17492001.633143906,1.9634037311956694,0.032728830124842595,"(1, 1, 1)","(0, 0, 2, 0)",ct
17492311.92212147,0.9869901474967404,0.029788435000400383,"(1, 1, 1)","(1, 0, 0, 0)",ct
17544837.089511346,0.8973330207001131,0.03056653821454212,"(1, 1, 1)","(1, 0, 1, 0)",ct
17487463.518480718,4.31008790848801,0.032545932812764265,"(1, 1, 1)","(1, 0, 2, 0)",ct
17534594.086885527,1.3209542337261484,0.030084037554504468,"(1, 1, 1)","(2, 0, 0, 0)",ct
17410041.684079055,4.435842910836741,0.03051445379517398,"(1, 1, 1)","(2, 0, 1, 0)",ct
17673476.50107346,5.220920232974196,0.03258943981971605,"(1, 1, 1)","(2, 0, 2, 0)",ct
17459037.591143813,0.44716409375517674,0.012519114099504826,"(1, 1, 2)","(0, 0, 0, 0)",n
17458565.05444282,0.7224344378547171,0.013802314002601561,"(1, 1, 2)","(0, 0, 1, 0)",n
17556181.069563877,1.4605640793751709,0.016304072111951076,"(1, 1, 2)","(0, 0, 2, 0)",n
17560522.263026286,1.5017482934614659,0.01366155880060343,"(1, 1, 2)","(1, 0, 0, 0)",n
17443674.43749797,1.3477246846168491,0.014524654702925315,"(1, 1, 2)","(1, 0, 1, 0)",n
17421444.72107698,1.3211834306253092,0.016424271559800117,"(1, 1, 2)","(1, 0, 2, 0)",n
17773183.2369302,2.38053344266129,0.01430811576571753,"(1, 1, 2)","(2, 0, 0, 0)",n
14683332.865967097,6.475747192457478,0.017563453914149093,"(1, 1, 2)","(2, 0, 1, 0)",n
18796146.30234671,4.535265596453122,0.01831207467709289,"(1, 1, 2)","(2, 0, 2, 0)",n
17765432.660026804,2.187063598406555,0.017553309953085468,"(1, 1, 2)","(0, 0, 0, 0)",c
17533687.702994213,2.8498235566194654,0.018708418838211366,"(1, 1, 2)","(0, 0, 1, 0)",c
17580348.2280182,3.5114177744018082,0.02063986104012667,"(1, 1, 2)","(0, 0, 2, 0)",c
17784026.44285691,3.478065454238674,0.017595657108800126,"(1, 1, 2)","(1, 0, 0, 0)",c
17423592.257126424,3.7023622194925943,0.018728940370951117,"(1, 1, 2)","(1, 0, 1, 0)",c
18235167142.683952,4.4866525120016805,0.020669586717870312,"(1, 1, 2)","(1, 0, 2, 0)",c
17594972.21238441,4.14531823635667,0.01759786396547003,"(1, 1, 2)","(2, 0, 0, 0)",c
15965614.785393294,5.918062803725472,0.01876979564291161,"(1, 1, 2)","(2, 0, 1, 0)",c
18452059.482052892,5.663656166015571,0.02068049401433725,"(1, 1, 2)","(2, 0, 2, 0)",c
17503725.388945784,0.878479619325975,0.017599741335016978,"(1, 1, 2)","(0, 0, 0, 0)",t
17502331.806691833,1.4518861719722,0.018722264367914708,"(1, 1, 2)","(0, 0, 1, 0)",t
17585925.729128275,2.557886352177051,0.020318906360956557,"(1, 1, 2)","(0, 0, 2, 0)",t
17715539.160719905,2.439992416513065,0.017453435759810225,"(1, 1, 2)","(1, 0, 0, 0)",t
17453552.675678633,2.3121388023575573,0.018608328852082204,"(1, 1, 2)","(1, 0, 1, 0)",t
17450976.66192169,3.5045056159244594,0.019538576492635382,"(1, 1, 2)","(1, 0, 2, 0)",t
17979668.41105412,3.781576979909786,0.017574811179725584,"(1, 1, 2)","(2, 0, 0, 0)",t
14723925.77794252,7.4460332034462855,0.01869003996164632,"(1, 1, 2)","(2, 0, 1, 0)",t
20319466.779686775,5.72932255282238,0.01975148202120056,"(1, 1, 2)","(2, 0, 2, 0)",t
17734183.88191964,2.8614662649509888,0.03014042962912563,"(1, 1, 2)","(0, 0, 0, 0)",ct
17732722.267006963,4.0889477362129325,0.031976274748289714,"(1, 1, 2)","(0, 0, 1, 0)",ct
17612432.350659553,4.786635499266402,0.0331782847819662,"(1, 1, 2)","(0, 0, 2, 0)",ct
17726663.194815423,4.339376995147759,0.030185634131109165,"(1, 1, 2)","(1, 0, 0, 0)",ct
17468003.22672168,4.6690231232173645,0.03201474130931415,"(1, 1, 2)","(1, 0, 1, 0)",ct
127687823981.6855,5.1460193049158205,0.0331487169186557,"(1, 1, 2)","(1, 0, 2, 0)",ct
17570916.779144384,4.88543517903501,0.030155936452700434,"(1, 1, 2)","(2, 0, 0, 0)",ct
16334054.617890898,6.223241774354258,0.03201090172375083,"(1, 1, 2)","(2, 0, 1, 0)",ct
19000514.787456825,6.525781684923002,0.033199213860580785,"(1, 1, 2)","(2, 0, 2, 0)",ct
20008002.912630998,0.19717011898579265,0.012195311972820604,"(2, 0, 0)","(0, 0, 0, 0)",n
17493217.290921524,0.4538903949099503,0.01151276935744823,"(2, 0, 0)","(0, 0, 1, 0)",n
17463863.577547982,0.7882763244927565,0.011997335180551839,"(2, 0, 0)","(0, 0, 2, 0)",n
20016849.623792015,0.3208923187120105,0.012241960561713856,"(2, 0, 0)","(1, 0, 0, 0)",n
17458176.859283306,1.4784222593793948,0.01186430722934637,"(2, 0, 0)","(1, 0, 1, 0)",n
17514868.12706435,1.4828059967443754,0.012340721286488597,"(2, 0, 0)","(1, 0, 2, 0)",n
22812182.632571906,0.2279484119279529,0.012972235255394118,"(2, 0, 0)","(2, 0, 0, 0)",n
17372394.695489638,1.267852853908516,0.012075072929952493,"(2, 0, 0)","(2, 0, 1, 0)",n
17170348.98339628,1.739401477653078,0.012708996821411422,"(2, 0, 0)","(2, 0, 2, 0)",n
19722171.720754825,0.5098006088962759,0.01642439260742984,"(2, 0, 0)","(0, 0, 0, 0)",c
18704701.931131274,0.9265855357033219,0.016477740390727812,"(2, 0, 0)","(0, 0, 1, 0)",c
18274957.282134842,1.3148766675453594,0.017287434773654416,"(2, 0, 0)","(0, 0, 2, 0)",c
19734223.824939013,0.9415031718189606,0.01727298117758682,"(2, 0, 0)","(1, 0, 0, 0)",c
18235763.05250505,1.4160869277103374,0.017304450167455708,"(2, 0, 0)","(1, 0, 1, 0)",c
18154158.766505074,4.130077687588168,0.017317707711125892,"(2, 0, 0)","(1, 0, 2, 0)",c
18835192.8517686,1.4493405957521777,0.017597975114344983,"(2, 0, 0)","(2, 0, 0, 0)",c
17896354.02544031,1.6950848789825983,0.01763567126942699,"(2, 0, 0)","(2, 0, 1, 0)",c
17689637.652620822,3.8074154149595105,0.01757069895417382,"(2, 0, 0)","(2, 0, 2, 0)",c
19291774.03086513,0.1774720164239053,0.016336539744765167,"(2, 0, 0)","(0, 0, 0, 0)",t
19316653.167816747,0.696839642835823,0.0163869696579794,"(2, 0, 0)","(0, 0, 1, 0)",t
19055986.23728785,1.9341613709007435,0.017201361989918413,"(2, 0, 0)","(0, 0, 2, 0)",t
19325947.443695076,0.9893012191052963,0.017092349549063867,"(2, 0, 0)","(1, 0, 0, 0)",t
19322847.82408071,1.5678716302625084,0.017131061882028092,"(2, 0, 0)","(1, 0, 1, 0)",t
18821812.3108336,3.845365915151395,0.017149945312264693,"(2, 0, 0)","(1, 0, 2, 0)",t
18748681.99925689,1.311017657231323,0.01742287773820146,"(2, 0, 0)","(2, 0, 0, 0)",t
18755151.755399294,1.5803494894631818,0.017442384507166817,"(2, 0, 0)","(2, 0, 1, 0)",t
18349157.272717714,3.3500232195939033,0.01745320130073303,"(2, 0, 0)","(2, 0, 2, 0)",t
19260557.1690653,0.22896285554833826,0.028207272680063122,"(2, 0, 0)","(0, 0, 0, 0)",ct
19255200.333026413,0.8357363024357516,0.028446440170668198,"(2, 0, 0)","(0, 0, 1, 0)",ct
19016737.858252846,2.2464791220985134,0.029679916083176366,"(2, 0, 0)","(0, 0, 2, 0)",ct
19294144.92239697,1.1826218517932463,0.029689524380196314,"(2, 0, 0)","(1, 0, 0, 0)",ct
19263652.48066265,1.8398795905627956,0.02969743801040016,"(2, 0, 0)","(1, 0, 1, 0)",ct
18767698.48826792,4.420230880185237,0.029762529676353663,"(2, 0, 0)","(1, 0, 2, 0)",ct
18714574.906087082,1.5395110074877032,0.029983147183347002,"(2, 0, 0)","(2, 0, 0, 0)",ct
18708222.35388147,1.8372013608473192,0.030011419723890854,"(2, 0, 0)","(2, 0, 1, 0)",ct
18301787.76501662,3.7597657123918635,0.030009092950877485,"(2, 0, 0)","(2, 0, 2, 0)",ct
17493131.848543134,0.37595084836333104,0.011421961009431705,"(2, 0, 1)","(0, 0, 0, 0)",n
17461311.969723325,0.6613356620250082,0.01188018907431606,"(2, 0, 1)","(0, 0, 1, 0)",n
17492238.710905395,0.9145821611510759,0.01236670495210876,"(2, 0, 1)","(0, 0, 2, 0)",n
17460254.806759622,1.1219976437615047,0.01174584034640311,"(2, 0, 1)","(1, 0, 0, 0)",n
17221829.43305766,1.4624358117226888,0.013238329621537866,"(2, 0, 1)","(1, 0, 1, 0)",n
16245445.031878203,3.5870023712710273,0.01495043266993259,"(2, 0, 1)","(1, 0, 2, 0)",n
17362795.313697066,1.2621594499155862,0.01197935706214407,"(2, 0, 1)","(2, 0, 0, 0)",n
17598119.406110667,1.1039642888880286,0.013998974543307882,"(2, 0, 1)","(2, 0, 1, 0)",n
16317276.218230205,2.750685299277164,0.014520372501613124,"(2, 0, 1)","(2, 0, 2, 0)",n
18515712.399011847,0.7337458436316584,0.016359945774644013,"(2, 0, 1)","(0, 0, 0, 0)",c
18068692.39759582,1.5072711028803851,0.017193226061964658,"(2, 0, 1)","(0, 0, 1, 0)",c
17589307.380896267,3.7002192700319303,0.017531912521959625,"(2, 0, 1)","(0, 0, 2, 0)",c
18437542.401168577,1.5040532445285386,0.017231438932045498,"(2, 0, 1)","(1, 0, 0, 0)",c
18052599.2685403,4.412124657263252,0.017234928667333203,"(2, 0, 1)","(1, 0, 1, 0)",c
124227891119.64882,4.0959411464976245,0.017548110561438728,"(2, 0, 1)","(1, 0, 2, 0)",c
17734188.864754498,1.8644350771377944,0.01751454360120237,"(2, 0, 1)","(2, 0, 0, 0)",c
17666248.050238337,2.25330726899569,0.01755868073460046,"(2, 0, 1)","(2, 0, 1, 0)",c
6378353660.778029,5.570664529132956,0.017549788258960947,"(2, 0, 1)","(2, 0, 2, 0)",c
19224039.268817138,0.6721072355340525,0.01637443670315816,"(2, 0, 1)","(0, 0, 0, 0)",t
18816934.309456095,1.7155560689181761,0.01721938762234906,"(2, 0, 1)","(0, 0, 1, 0)",t
18128113.808647126,3.406228325969384,0.017540076166426725,"(2, 0, 1)","(0, 0, 2, 0)",t
19216975.967373073,1.4541992533107952,0.017094070801107062,"(2, 0, 1)","(1, 0, 0, 0)",t
18676243.99442532,4.181586618808099,0.01716034494402287,"(2, 0, 1)","(1, 0, 1, 0)",t
18116349.81814027,4.128548488922391,0.01748522942883547,"(2, 0, 1)","(1, 0, 2, 0)",t
18611520.395290505,2.019544449282428,0.017455086872105355,"(2, 0, 1)","(2, 0, 0, 0)",t
18261293.003511373,4.610956341629209,0.01747301125441582,"(2, 0, 1)","(2, 0, 1, 0)",t
18144144.410041902,5.295760871959609,0.017477184286604008,"(2, 0, 1)","(2, 0, 2, 0)",t
19161240.8890682,0.8109924671630135,0.028417893010384953,"(2, 0, 1)","(0, 0, 0, 0)",ct
18771415.91251322,2.007432487652961,0.02974582538627362,"(2, 0, 1)","(0, 0, 1, 0)",ct
18083694.026080772,3.9253464327729612,0.030050331446058245,"(2, 0, 1)","(0, 0, 2, 0)",ct
19153961.673341908,1.6935838841317246,0.029773469214478987,"(2, 0, 1)","(1, 0, 0, 0)",ct
18625378.21857695,4.790691454356817,0.029810707764269195,"(2, 0, 1)","(1, 0, 1, 0)",ct
18055921.366557624,4.631061616175822,0.030077249271306845,"(2, 0, 1)","(1, 0, 2, 0)",ct
18556804.86109401,2.323285115288387,0.030071362906079275,"(2, 0, 1)","(2, 0, 0, 0)",ct
18188433.661246486,5.183132021452608,0.030093273658345177,"(2, 0, 1)","(2, 0, 1, 0)",ct
18124967.650340077,5.919458053573029,0.030097392954436062,"(2, 0, 1)","(2, 0, 2, 0)",ct
17463864.47258902,0.6490719674745065,0.011830070264823071,"(2, 0, 2)","(0, 0, 0, 0)",n
17437779.636946563,0.8505840408985866,0.0124175121492904,"(2, 0, 2)","(0, 0, 1, 0)",n
17456687.159280475,1.043452704080059,0.013071861131335493,"(2, 0, 2)","(0, 0, 2, 0)",n
17516922.929666422,0.9457970612979586,0.011959673529700735,"(2, 0, 2)","(1, 0, 0, 0)",n
17466141.317579165,1.7227265721679723,0.012355217588612476,"(2, 0, 2)","(1, 0, 1, 0)",n
17431839.44892556,2.607842060736207,0.01415499843312328,"(2, 0, 2)","(1, 0, 2, 0)",n
17267858.708435073,1.7455635961688711,0.012456251915946409,"(2, 0, 2)","(2, 0, 0, 0)",n
16119713.532817187,2.668599245245629,0.014533089290451466,"(2, 0, 2)","(2, 0, 1, 0)",n
23066104730.113804,2.0923027477513285,0.014648317018013408,"(2, 0, 2)","(2, 0, 2, 0)",n
17799930.31247991,1.3138814959520406,0.01715934714954236,"(2, 0, 2)","(0, 0, 0, 0)",c
17514603.466557246,3.026008827123495,0.017521698986791064,"(2, 0, 2)","(0, 0, 1, 0)",c
17510950.255149983,4.529549915171178,0.01897778544985951,"(2, 0, 2)","(0, 0, 2, 0)",c
17875030.728718974,3.7472558425980247,0.017215079684274475,"(2, 0, 2)","(1, 0, 0, 0)",c
17518338.86823777,4.362339157226671,0.01755042771851889,"(2, 0, 2)","(1, 0, 1, 0)",c
17406966.03847273,5.46376813829723,0.018983820862051713,"(2, 0, 2)","(1, 0, 2, 0)",c
17504699.679898392,4.196047751504755,0.01752859417654017,"(2, 0, 2)","(2, 0, 0, 0)",c
16844056.22072342,5.566534819269237,0.017539741871337167,"(2, 0, 2)","(2, 0, 1, 0)",c
17462586.14789922,6.2801246346103765,0.018999109913021645,"(2, 0, 2)","(2, 0, 2, 0)",c
18460312.364115592,1.1851689691079752,0.01717501433294439,"(2, 0, 2)","(0, 0, 0, 0)",t
17908545.8615822,2.5191783673115613,0.0175383993173692,"(2, 0, 2)","(0, 0, 1, 0)",t
17911964.395315267,4.269830654241578,0.01885911154153084,"(2, 0, 2)","(0, 0, 2, 0)",t
18411685.835919257,3.50612694541189,0.01712030448099048,"(2, 0, 2)","(1, 0, 0, 0)",t
17886383.6762824,3.8588567280684503,0.017466573387136947,"(2, 0, 2)","(1, 0, 1, 0)",t
17618596.185608763,5.416185679102001,0.01863048707321728,"(2, 0, 2)","(1, 0, 2, 0)",t
17964957.47690407,3.719643820788654,0.01753923703484405,"(2, 0, 2)","(2, 0, 0, 0)",t
17959908.616095576,5.206363251766417,0.017559403060876885,"(2, 0, 2)","(2, 0, 1, 0)",t
17638093.076562397,6.1723277735681865,0.018657592974806455,"(2, 0, 2)","(2, 0, 2, 0)",t
18414076.337410204,1.389393561251223,0.02981705116914543,"(2, 0, 2)","(0, 0, 0, 0)",ct
