rmse,train_time,predict_time,p_params,d_params,q_params,t_params,P_params,D_params,Q_params,m_params
108.26882888548899,0.004433519699994256,0.002349696439855239,"(0, 0, 0)","(0, 0, 0, 0)",n
56.787322947253216,0.05540168986600988,0.0024040839251349955,"(0, 0, 0)","(0, 0, 1, 0)",n
36.67234515218987,0.09626186034258674,0.002335525961483226,"(0, 0, 0)","(0, 0, 2, 0)",n
8.593437874184218,0.017547826205982883,0.0020553897408878102,"(0, 0, 0)","(1, 0, 0, 0)",n
8.543381303855137,0.03310073123258703,0.0021903570960549747,"(0, 0, 0)","(1, 0, 1, 0)",n
8.736903397438113,0.05447688102722168,0.0021950357100542855,"(0, 0, 0)","(1, 0, 2, 0)",n
8.537527993662328,0.023071979073917163,0.002124906988704906,"(0, 0, 0)","(2, 0, 0, 0)",n
8.533504727122834,0.17609493592206168,0.002408310946296243,"(0, 0, 0)","(2, 0, 1, 0)",n
8.77641538694815,0.09242797458873075,0.002207806531120749,"(0, 0, 0)","(2, 0, 2, 0)",n
20.8152336658068,0.01269072083865895,0.00321810946745031,"(0, 0, 0)","(0, 0, 0, 0)",c
13.956183167542479,0.062308704151826745,0.0032216941609102137,"(0, 0, 0)","(0, 0, 1, 0)",c
11.542778626297672,0.09071500161114861,0.0033632586984073416,"(0, 0, 0)","(0, 0, 2, 0)",c
8.44347898685885,0.11380970337811638,0.0031730960397159352,"(0, 0, 0)","(1, 0, 0, 0)",c
8.429000740668052,0.2035863764145795,0.0032963388106402227,"(0, 0, 0)","(1, 0, 1, 0)",c
8.648099346093199,0.31097334132475013,0.003379039203419405,"(0, 0, 0)","(1, 0, 2, 0)",c
8.42190358111866,0.17457078765420353,0.0032368912416345934,"(0, 0, 0)","(2, 0, 0, 0)",c
12.331105955451306,0.32018778744865867,0.00322566312902114,"(0, 0, 0)","(2, 0, 1, 0)",c
9.702096416768246,0.4502063554875991,0.003424349953146542,"(0, 0, 0)","(2, 0, 2, 0)",c
53.392005950330976,0.02906938160167021,0.003116147658404182,"(0, 0, 0)","(0, 0, 0, 0)",t
29.669811713215953,0.07161205516142004,0.003231519811293658,"(0, 0, 0)","(0, 0, 1, 0)",t
20.809810835723155,0.1387192726135254,0.0033590428969439336,"(0, 0, 0)","(0, 0, 2, 0)",t
8.555666862805838,0.1064452423768885,0.0031317682827220242,"(0, 0, 0)","(1, 0, 0, 0)",t
8.524033911881045,0.24276869998258702,0.0032648310941808365,"(0, 0, 0)","(1, 0, 1, 0)",t
8.68961234208612,0.3651477982016171,0.0033433745889102713,"(0, 0, 0)","(1, 0, 2, 0)",t
8.505106945327775,0.16277100058162913,0.0032655631794649012,"(0, 0, 0)","(2, 0, 0, 0)",t
12.092379633539698,0.4188474374658921,0.003311333936803481,"(0, 0, 0)","(2, 0, 1, 0)",t
8.545515845454153,0.44692976615008184,0.0033409960129681757,"(0, 0, 0)","(2, 0, 2, 0)",t
20.39870175952053,0.05032060567070456,0.003076752494363224,"(0, 0, 0)","(0, 0, 0, 0)",ct
13.768292899108197,0.09261601952945485,0.0031987330492805033,"(0, 0, 0)","(0, 0, 1, 0)",ct
11.422067188444629,0.12694531048045438,0.0032532046822940602,"(0, 0, 0)","(0, 0, 2, 0)",ct
8.442979297128364,0.16966165654799517,0.0031363907982321347,"(0, 0, 0)","(1, 0, 0, 0)",ct
8.395022554624742,0.2806241568397073,0.0032146341660443476,"(0, 0, 0)","(1, 0, 1, 0)",ct
