rmse,train_time,predict_time,n_ins,n_outs,res_sizes,n_leaking_rate,spectral_rads
9.717798235144805,0.006387948989868164,0.0016779899597167969,5,1,50,0.8,0.9
189.23362866648847,0.011995077133178711,0.002238035202026367,5,1,100,0.1,0.1
57.838464814326166,0.03323006629943848,0.0021779537200927734,5,1,100,0.1,0.3
30.687922887285218,0.027415990829467773,0.002192974090576172,5,1,100,0.1,0.5
46.61758546810076,0.034468889236450195,0.002201080322265625,5,1,100,0.1,0.7
55.61311198750313,0.06108403205871582,0.002198934555053711,5,1,100,0.1,0.9
197.26028892846128,0.03067493438720703,0.0022330284118652344,5,1,100,0.2,0.1
40.8285200455528,0.009366035461425781,0.0022568702697753906,5,1,100,0.2,0.3
45.28215775906675,0.009360074996948242,0.0022728443145751953,5,1,100,0.2,0.5
60.45632057168021,0.009628057479858398,0.002238035202026367,5,1,100,0.2,0.7
16.724594079644124,0.03835606575012207,0.0022461414337158203,5,1,100,0.2,0.9
78.76801167021385,0.06833600997924805,0.002251863479614258,5,1,100,0.3,0.1
26.440961815734457,0.09728503227233887,0.0022161006927490234,5,1,100,0.3,0.3
25.01125037692504,0.008955001831054688,0.002187013626098633,5,1,100,0.3,0.5
17.59826396999514,0.008975982666015625,0.0021698474884033203,5,1,100,0.3,0.7
23.021223852222356,0.034574031829833984,0.002193927764892578,5,1,100,0.3,0.9
51.64695353230287,0.008994102478027344,0.0021970272064208984,5,1,100,0.5,0.1
29.207442917036204,0.03483009338378906,0.002179861068725586,5,1,100,0.5,0.3
19.4131415680015,0.013746976852416992,0.0021560192108154297,5,1,100,0.5,0.5
31.443333730995843,0.025795936584472656,0.0021729469299316406,5,1,100,0.5,0.7
20.271168692594195,0.010223865509033203,0.0021810531616210938,5,1,100,0.5,0.9
127.96630607725761,0.032418012619018555,0.0021669864654541016,5,1,100,0.8,0.1
32.95949553222981,0.01903510093688965,0.0021820068359375,5,1,100,0.8,0.3
23.62406987357698,0.008820056915283203,0.002262115478515625,5,1,100,0.8,0.5
12.798552219929466,0.009481191635131836,0.0022668838500976562,5,1,100,0.8,0.7
16.827332291449263,0.00944209098815918,0.002173900604248047,5,1,100,0.8,0.9
527.7193723885824,0.05563497543334961,0.0029549598693847656,5,1,200,0.1,0.1
694.0136809977259,0.03177213668823242,0.0029540061950683594,5,1,200,0.1,0.3
418.52350168286046,0.04059195518493652,0.0029900074005126953,5,1,200,0.1,0.5
65.94163571971504,0.1301281452178955,0.0029740333557128906,5,1,200,0.1,0.7
263.1414068138604,0.021238088607788086,0.0029878616333007812,5,1,200,0.1,0.9
593.0938987050088,0.0586400032043457,0.0029840469360351562,5,1,200,0.2,0.1
560.2870314988579,0.03294706344604492,0.0030069351196289062,5,1,200,0.2,0.3
274.7035985947057,0.07003092765808105,0.0029730796813964844,5,1,200,0.2,0.5
165.53556610936198,0.014686107635498047,0.003031015396118164,5,1,200,0.2,0.7
216.3316234705985,0.02762293815612793,0.003039121627807617,5,1,200,0.2,0.9
941.5444785895102,0.07219910621643066,0.00308990478515625,5,1,200,0.3,0.1
125.84807095596872,0.015072107315063477,0.003022909164428711,5,1,200,0.3,0.3
142.10854306412193,0.061936140060424805,0.003240823745727539,5,1,200,0.3,0.5
44.9835304171082,0.04560995101928711,0.002959012985229492,5,1,200,0.3,0.7
231.70687102418572,0.05416607856750488,0.0029990673065185547,5,1,200,0.3,0.9
602.1691466368937,0.04192686080932617,0.0029959678649902344,5,1,200,0.5,0.1
112.57353953617225,0.05668187141418457,0.0029959678649902344,5,1,200,0.5,0.3
136.089414621821,0.04487895965576172,0.0029938220977783203,5,1,200,0.5,0.5
127.5942186871919,0.019984960556030273,0.003017902374267578,5,1,200,0.5,0.7
120.72574311256217,0.04880189895629883,0.003000974655151367,5,1,200,0.5,0.9
485.23727076168467,0.05854392051696777,0.0029981136322021484,5,1,200,0.8,0.1
116.22873563614884,0.05061602592468262,0.0029981136322021484,5,1,200,0.8,0.3
93.15193506285434,0.014703989028930664,0.002995014190673828,5,1,200,0.8,0.5
43.861662452191986,0.11318516731262207,0.003010988235473633,5,1,200,0.8,0.7
32.083585847013225,0.02209782600402832,0.003002166748046875,5,1,200,0.8,0.9
7215.04940989173,0.07463192939758301,0.0051310062408447266,5,1,400,0.1,0.1
2834.992352656287,0.0294189453125,0.004976987838745117,5,1,400,0.1,0.3
11303.052456825637,0.09148406982421875,0.004868030548095703,5,1,400,0.1,0.5
145693.4806223441,0.0724029541015625,0.004884004592895508,5,1,400,0.1,0.7
32826.008522846314,0.1104888916015625,0.0049250125885009766,5,1,400,0.1,0.9
316663.6940071618,0.09766817092895508,0.004927873611450195,5,1,400,0.2,0.1
25802.893203532658,0.0711069107055664,0.004904985427856445,5,1,400,0.2,0.3
10008.35138651674,0.07394814491271973,0.004942893981933594,5,1,400,0.2,0.5
3142.8861812258588,0.05872011184692383,0.0048770904541015625,5,1,400,0.2,0.7
5273.891523827157,0.05609607696533203,0.00481104850769043,5,1,400,0.2,0.9
44782.878831339236,0.0951988697052002,0.0048100948333740234,5,1,400,0.3,0.1
12632.220868051803,0.21813416481018066,0.005023956298828125,5,1,400,0.3,0.3
16132.309652217453,0.08026289939880371,0.004907846450805664,5,1,400,0.3,0.5
14366.761347941865,0.09731888771057129,0.004949092864990234,5,1,400,0.3,0.7
6916.728243797283,0.054589033126831055,0.0050280094146728516,5,1,400,0.3,0.9
42358.61067824857,0.09659290313720703,0.005009889602661133,5,1,400,0.5,0.1
5243.417458589093,0.14061903953552246,0.004701137542724609,5,1,400,0.5,0.3
1006.6034038159839,0.09621691703796387,0.004731178283691406,5,1,400,0.5,0.5
18424.09220849219,0.0803070068359375,0.00445103645324707,5,1,400,0.5,0.7
635.467203187543,0.08626103401184082,0.004873037338256836,5,1,400,0.5,0.9
31413.439490219225,0.25641703605651855,0.004923105239868164,5,1,400,0.8,0.1
5151.543539738198,0.0719301700592041,0.005001068115234375,5,1,400,0.8,0.3
2107.281699753966,0.048046112060546875,0.004890918731689453,5,1,400,0.8,0.5
7370.9405184045,0.0553278923034668,0.004990816116333008,5,1,400,0.8,0.7
5341.197713848835,0.057849884033203125,0.00492405891418457,5,1,400,0.8,0.9
170338.77432410157,0.08830499649047852,0.007202863693237305,5,1,600,0.1,0.1
171696.79920667785,0.16739106178283691,0.007277965545654297,5,1,600,0.1,0.3
21293.486747999115,0.2378690242767334,0.007339000701904297,5,1,600,0.1,0.5
16864.41022039151,0.13880300521850586,0.007189035415649414,5,1,600,0.1,0.7
5905.411921190233,0.18958306312561035,0.006815910339355469,5,1,600,0.1,0.9
120053.01211084363,0.15216779708862305,0.007081031799316406,5,1,600,0.2,0.1
77266.98904590565,0.06899499893188477,0.00674891471862793,5,1,600,0.2,0.3
9677.363961339352,0.14666199684143066,0.006843090057373047,5,1,600,0.2,0.5
7529.705345766852,0.09323811531066895,0.007331132888793945,5,1,600,0.2,0.7
10483.770668821697,0.10111093521118164,0.007256031036376953,5,1,600,0.2,0.9
28634.738175105846,0.28461384773254395,0.007281064987182617,5,1,600,0.3,0.1
13327.309341037082,0.26108407974243164,0.006841182708740234,5,1,600,0.3,0.3
5579.537391399395,0.15613698959350586,0.007222175598144531,5,1,600,0.3,0.5
6263.479400401228,0.09378409385681152,0.007270097732543945,5,1,600,0.3,0.7
12672.7970863625,0.13177204132080078,0.00728607177734375,5,1,600,0.3,0.9
21078.516450090825,0.20234894752502441,0.007220029830932617,5,1,600,0.5,0.1
28361.457775279836,0.09398317337036133,0.007360935211181641,5,1,600,0.5,0.3
25609.148767005674,0.06742286682128906,0.0073089599609375,5,1,600,0.5,0.5
31743.479603078205,0.18223094940185547,0.007381916046142578,5,1,600,0.5,0.7
2407.9074448252177,0.07451701164245605,0.007319927215576172,5,1,600,0.5,0.9
139552.86509316615,0.10377693176269531,0.0073091983795166016,5,1,600,0.8,0.1
60049.52151902263,0.0638589859008789,0.007277011871337891,5,1,600,0.8,0.3
13071.487207488388,0.14111590385437012,0.007254123687744141,5,1,600,0.8,0.5
1588.0282330966136,0.2093210220336914,0.007326841354370117,5,1,600,0.8,0.7
1616.901472230717,0.11815500259399414,0.007211923599243164,5,1,600,0.8,0.9
15623.742510499742,0.19202208518981934,0.01706695556640625,5,1,1000,0.1,0.1
3802.8196450978153,0.19192194938659668,0.01877903938293457,5,1,1000,0.1,0.3
43550.82873879341,0.35134291648864746,0.02642202377319336,5,1,1000,0.1,0.5
4929.747485099251,0.2405860424041748,0.034269094467163086,5,1,1000,0.1,0.7
9194.495354464414,0.25376105308532715,0.026530027389526367,5,1,1000,0.1,0.9
115747.25245168232,0.23598098754882812,0.016229867935180664,5,1,1000,0.2,0.1
38528.434584784256,0.1714339256286621,0.01779794692993164,5,1,1000,0.2,0.3
18671.91568672492,0.25780797004699707,0.01824784278869629,5,1,1000,0.2,0.5
11301.902618342374,0.23381614685058594,0.017102956771850586,5,1,1000,0.2,0.7
3534.2111275724565,0.22055697441101074,0.018171072006225586,5,1,1000,0.2,0.9
10306.71258721312,0.20654702186584473,0.018095970153808594,5,1,1000,0.3,0.1
12303.55046527082,0.23538804054260254,0.01632094383239746,5,1,1000,0.3,0.3
139015.89348663247,0.1931610107421875,0.016854047775268555,5,1,1000,0.3,0.5
17806.20226063504,0.2037510871887207,0.01708817481994629,5,1,1000,0.3,0.7
3332.4557515675556,0.22491884231567383,0.017583847045898438,5,1,1000,0.3,0.9
26483.691930673645,0.1620161533355713,0.016782045364379883,5,1,1000,0.5,0.1
12892.597177618385,0.20187997817993164,0.02395486831665039,5,1,1000,0.5,0.3
3043.173099935327,0.30487513542175293,0.0160520076751709,5,1,1000,0.5,0.5
12346.5395649461,0.3608670234680176,0.016701936721801758,5,1,1000,0.5,0.7
5361.803857547062,0.15500617027282715,0.018591880798339844,5,1,1000,0.5,0.9
515712.36521325866,0.242081880569458,0.01764702796936035,5,1,1000,0.8,0.1
11095.85022629014,0.2176659107208252,0.019036054611206055,5,1,1000,0.8,0.3
4819.540050485027,0.2761270999908447,0.017529010772705078,5,1,1000,0.8,0.5
1916.102339647065,0.4459259510040283,0.017273902893066406,5,1,1000,0.8,0.7
905.4683359940849,0.19038105010986328,0.016820907592773438,5,1,1000,0.8,0.9
16.174531374391904,0.0067119598388671875,0.001703023910522461,10,1,50,0.1,0.1
10.698391285930114,0.006465911865234375,0.001706838607788086,10,1,50,0.1,0.3
9.71607799650569,0.058023929595947266,0.001711130142211914,10,1,50,0.1,0.5
9.584655947251814,0.05455183982849121,0.0016808509826660156,10,1,50,0.1,0.7
10.061320234700103,0.05509185791015625,0.0016970634460449219,10,1,50,0.1,0.9
15.980620509372889,0.03815603256225586,0.0017409324645996094,10,1,50,0.2,0.1
10.412016753023723,0.05658602714538574,0.001689910888671875,10,1,50,0.2,0.3
10.417396978612556,0.0612637996673584,0.0016970634460449219,10,1,50,0.2,0.5
9.77076815004307,0.007323026657104492,0.0016880035400390625,10,1,50,0.2,0.7
9.42098982644834,0.006556034088134766,0.0017130374908447266,10,1,50,0.2,0.9
12.48758772714266,0.006226062774658203,0.0017120838165283203,10,1,50,0.3,0.1
12.119621015256154,0.0062351226806640625,0.0016980171203613281,10,1,50,0.3,0.3
10.325165051423756,0.006357908248901367,0.0016970634460449219,10,1,50,0.3,0.5
10.430095268707536,0.006315946578979492,0.0017070770263671875,10,1,50,0.3,0.7
9.111636801568624,0.0061800479888916016,0.0016880035400390625,10,1,50,0.3,0.9
13.426771016693039,0.006219148635864258,0.0016880035400390625,10,1,50,0.5,0.1
12.070162574269863,0.006164073944091797,0.0017139911651611328,10,1,50,0.5,0.3
12.379192319091835,0.006294965744018555,0.0017189979553222656,10,1,50,0.5,0.5
9.480691485584297,0.00619196891784668,0.0017101764678955078,10,1,50,0.5,0.7
9.415943017738874,0.006240129470825195,0.0017209053039550781,10,1,50,0.5,0.9
34.758878963853846,0.006165981292724609,0.0017189979553222656,10,1,50,0.8,0.1
12.353095154744386,0.006330013275146484,0.0016930103302001953,10,1,50,0.8,0.3
10.730465002630394,0.006290912628173828,0.0017158985137939453,10,1,50,0.8,0.5
9.623063666033259,0.03399515151977539,0.0017330646514892578,10,1,50,0.8,0.7
10.71149892866436,0.006262063980102539,0.0017459392547607422,10,1,50,0.8,0.9
24.072729430236876,0.02697896957397461,0.0023038387298583984,10,1,100,0.1,0.1
15.401251489648164,0.009133100509643555,0.002296924591064453,10,1,100,0.1,0.3
12.39011432337129,0.009144067764282227,0.0023069381713867188,10,1,100,0.1,0.5
11.695704036173762,0.03212904930114746,0.0022628307342529297,10,1,100,0.1,0.7
10.264443231924853,0.009077072143554688,0.0022890567779541016,10,1,100,0.1,0.9
23.548028348847645,0.011645078659057617,0.002276897430419922,10,1,100,0.2,0.1
27.52391805078228,0.009117841720581055,0.0022940635681152344,10,1,100,0.2,0.3
10.984007366008875,0.009338855743408203,0.0023679733276367188,10,1,100,0.2,0.5
11.354975806257668,0.009243965148925781,0.002378225326538086,10,1,100,0.2,0.7
12.487462985438892,0.009252071380615234,0.002351045608520508,10,1,100,0.2,0.9
64.8250752561786,0.03008723258972168,0.00226593017578125,10,1,100,0.3,0.1
15.386837598556939,0.04802298545837402,0.0022580623626708984,10,1,100,0.3,0.3
13.291111374651933,0.0482020378112793,0.0022690296173095703,10,1,100,0.3,0.5
15.829868539450416,0.009185075759887695,0.0022978782653808594,10,1,100,0.3,0.7
11.346839196110382,0.07243084907531738,0.002318859100341797,10,1,100,0.3,0.9
82.8844691651548,0.08874106407165527,0.0022859573364257812,10,1,100,0.5,0.1
19.60068998932291,0.009588956832885742,0.0022687911987304688,10,1,100,0.5,0.3
16.719975885771298,0.0773777961730957,0.002315998077392578,10,1,100,0.5,0.5
15.655334752052504,0.009673833847045898,0.0023040771484375,10,1,100,0.5,0.7
13.564789087303263,0.009268999099731445,0.002310037612915039,10,1,100,0.5,0.9
126.29515656419204,0.02696084976196289,0.0022759437561035156,10,1,100,0.8,0.1
20.682107623289316,0.0310518741607666,0.0023729801177978516,10,1,100,0.8,0.3
17.98716122258639,0.030488014221191406,0.0023109912872314453,10,1,100,0.8,0.5
17.326767218643504,0.033535003662109375,0.0023140907287597656,10,1,100,0.8,0.7
12.973274844826967,0.009270191192626953,0.0022978782653808594,10,1,100,0.8,0.9
215.96185120681977,0.015958070755004883,0.0031290054321289062,10,1,200,0.1,0.1
57.52025864314997,0.04312920570373535,0.0031528472900390625,10,1,200,0.1,0.3
45.53242149164217,0.03815603256225586,0.0031168460845947266,10,1,200,0.1,0.5
35.10907654060018,0.024605989456176758,0.0032761096954345703,10,1,200,0.1,0.7
29.49931875119643,0.014577150344848633,0.0032329559326171875,10,1,200,0.1,0.9
184.2887243121334,0.06589603424072266,0.006365060806274414,10,1,200,0.2,0.1
68.52569370510123,0.10595202445983887,0.003300905227661133,10,1,200,0.2,0.3
27.358833056482855,0.04298806190490723,0.0031499862670898438,10,1,200,0.2,0.5
27.27839254439332,0.02268505096435547,0.003177165985107422,10,1,200,0.2,0.7
26.631557832577577,0.014621973037719727,0.0031740665435791016,10,1,200,0.2,0.9
435.00356600266036,0.01463007926940918,0.0031630992889404297,10,1,200,0.3,0.1
58.72636018937778,0.014937162399291992,0.0031609535217285156,10,1,200,0.3,0.3
36.29629953484294,0.036010026931762695,0.003119945526123047,10,1,200,0.3,0.5
29.35939698500993,0.014647960662841797,0.003126859664916992,10,1,200,0.3,0.7
65.49731697213464,0.08341288566589355,0.003107786178588867,10,1,200,0.3,0.9
307.2972300853602,0.03744697570800781,0.0031020641326904297,10,1,200,0.5,0.1
160.3728072293362,0.05645895004272461,0.003117084503173828,10,1,200,0.5,0.3
66.95687138891093,0.033772945404052734,0.0031549930572509766,10,1,200,0.5,0.5
35.51982526061395,0.014472007751464844,0.0031511783599853516,10,1,200,0.5,0.7
31.780595858867436,0.04279804229736328,0.00316619873046875,10,1,200,0.5,0.9
159.72610902569616,0.04025912284851074,0.0031309127807617188,10,1,200,0.8,0.1
128.82212163039543,0.0396730899810791,0.0034389495849609375,10,1,200,0.8,0.3
52.336154620267926,0.07770991325378418,0.003165006637573242,10,1,200,0.8,0.5
30.124410966029583,0.05365800857543945,0.0031659603118896484,10,1,200,0.8,0.7
28.61069869764115,0.04413294792175293,0.003164052963256836,10,1,200,0.8,0.9
2356.5614439224964,0.09331417083740234,0.005377054214477539,10,1,400,0.1,0.1
783.676042554061,0.1284770965576172,0.005285024642944336,10,1,400,0.1,0.3
263.70700808892036,0.08992815017700195,0.005176067352294922,10,1,400,0.1,0.5
778.0070442331739,0.0748291015625,0.00514984130859375,10,1,400,0.1,0.7
1170.6878769817147,0.11702609062194824,0.00497889518737793,10,1,400,0.1,0.9
1363.5649462820513,0.04837298393249512,0.005198001861572266,10,1,400,0.2,0.1
1256.6727738122872,0.09509992599487305,0.005173921585083008,10,1,400,0.2,0.3
1461.9380874269616,0.07567596435546875,0.0051920413970947266,10,1,400,0.2,0.5
456.2249889679722,0.08745694160461426,0.005043983459472656,10,1,400,0.2,0.7
327.76371676156145,0.10277795791625977,0.005172014236450195,10,1,400,0.2,0.9
2722.1014906008727,0.06666398048400879,0.005410909652709961,10,1,400,0.3,0.1
3212.327170740566,0.026838064193725586,0.005365133285522461,10,1,400,0.3,0.3
6824.2058773588815,0.055603981018066406,0.005285024642944336,10,1,400,0.3,0.5
4494.57207855787,0.1539778709411621,0.004830121994018555,10,1,400,0.3,0.7
1436.327699147577,0.03807878494262695,0.005169868469238281,10,1,400,0.3,0.9
41194.96656175765,0.12309098243713379,0.005173921585083008,10,1,400,0.5,0.1
1073.772716210664,0.05815696716308594,0.005217075347900391,10,1,400,0.5,0.3
4477.635701348486,0.14635300636291504,0.005146980285644531,10,1,400,0.5,0.5
609.7652567106951,0.05117988586425781,0.005423069000244141,10,1,400,0.5,0.7
418.43959700505775,0.09354686737060547,0.005432844161987305,10,1,400,0.5,0.9
18518.57957848273,0.07158303260803223,0.00548100471496582,10,1,400,0.8,0.1
1167.5025263602201,0.18418097496032715,0.009233951568603516,10,1,400,0.8,0.3
2185.0674900988747,0.1247110366821289,0.005513906478881836,10,1,400,0.8,0.5
1121.2002711158336,0.14188694953918457,0.005543947219848633,10,1,400,0.8,0.7
455.3144757310648,0.1111600399017334,0.005483865737915039,10,1,400,0.8,0.9
12115.983704694849,0.16662216186523438,0.007072925567626953,10,1,600,0.1,0.1
1867.3238223818041,0.04405808448791504,0.0076448917388916016,10,1,600,0.1,0.3
678.1331542040717,0.0899801254272461,0.00748896598815918,10,1,600,0.1,0.5
819.6730313351811,0.15983796119689941,0.007494211196899414,10,1,600,0.1,0.7
1057.6417814838037,0.23008298873901367,0.007467985153198242,10,1,600,0.1,0.9
3004.231159505348,0.1533830165863037,0.0075070858001708984,10,1,600,0.2,0.1
1606.0322276529569,0.045567989349365234,0.007444143295288086,10,1,600,0.2,0.3
9604.261603234756,0.11298012733459473,0.007647991180419922,10,1,600,0.2,0.5
1483.9518160689997,0.15848088264465332,0.007491111755371094,10,1,600,0.2,0.7
12110.019601594822,0.0908510684967041,0.007205009460449219,10,1,600,0.2,0.9
885.2104083444794,0.13029694557189941,0.00718998908996582,10,1,600,0.3,0.1
2702.1233174427744,0.13370203971862793,0.0074520111083984375,10,1,600,0.3,0.3
27401.805898149923,0.1277310848236084,0.007836103439331055,10,1,600,0.3,0.5
2758.9773596248056,0.13232994079589844,0.0074999332427978516,10,1,600,0.3,0.7
1045.5581930854546,0.21088600158691406,0.007102012634277344,10,1,600,0.3,0.9
21031.9957357158,0.13929104804992676,0.007443904876708984,10,1,600,0.5,0.1
3573.4504961637394,0.23934698104858398,0.007651090621948242,10,1,600,0.5,0.3
8181.726645881806,0.1682748794555664,0.007566928863525391,10,1,600,0.5,0.5
762.7033335636461,0.08815312385559082,0.007424116134643555,10,1,600,0.5,0.7
2820.2776973690534,0.1618950366973877,0.007475137710571289,10,1,600,0.5,0.9
22681.20311342968,0.11162209510803223,0.007607936859130859,10,1,600,0.8,0.1
1078.4525932376189,0.12698006629943848,0.007603168487548828,10,1,600,0.8,0.3
8739.813373154477,0.1420431137084961,0.007176876068115234,10,1,600,0.8,0.5
14395.087872020253,0.1834869384765625,0.007963895797729492,10,1,600,0.8,0.7
1508.659443066424,0.06864213943481445,0.008033037185668945,10,1,600,0.8,0.9
3392.211591777544,0.34583115577697754,0.04967999458312988,10,1,1000,0.1,0.1
5163.276298824326,0.24253606796264648,0.017447948455810547,10,1,1000,0.1,0.3
1211.9405358109311,0.21767187118530273,0.017932891845703125,10,1,1000,0.1,0.5
2404.6677223257916,0.1811690330505371,0.018364906311035156,10,1,1000,0.1,0.7
912.4061912241119,0.22396302223205566,0.017731904983520508,10,1,1000,0.1,0.9
11475.962445794368,0.29390501976013184,0.019167184829711914,10,1,1000,0.2,0.1
3103.9877241316844,0.2674720287322998,0.019514083862304688,10,1,1000,0.2,0.3
1103.6617939178109,0.26706600189208984,0.01837778091430664,10,1,1000,0.2,0.5
1948.5883219933742,0.19267010688781738,0.019115924835205078,10,1,1000,0.2,0.7
1133.4402902523852,0.20078110694885254,0.018915176391601562,10,1,1000,0.2,0.9
39540.25177064493,0.2850801944732666,0.019500017166137695,10,1,1000,0.3,0.1
4154.596178045159,0.27687692642211914,0.029735803604125977,10,1,1000,0.3,0.3
1010537.3081394543,0.1882791519165039,0.019526958465576172,10,1,1000,0.3,0.5
2480.696181950759,0.20078396797180176,0.019079923629760742,10,1,1000,0.3,0.7
2954.7104523961107,0.23650717735290527,0.022874116897583008,10,1,1000,0.3,0.9
21322.492080574848,0.2733039855957031,0.018481969833374023,10,1,1000,0.5,0.1
5387.448164179427,0.3275179862976074,0.018998146057128906,10,1,1000,0.5,0.3
1266.4327058198426,0.19107484817504883,0.03415799140930176,10,1,1000,0.5,0.5
1473.5159770572222,0.22202491760253906,0.01851797103881836,10,1,1000,0.5,0.7
1899.751524958239,0.27478599548339844,0.017976045608520508,10,1,1000,0.5,0.9
4946.71774865052,0.19380712509155273,0.018458127975463867,10,1,1000,0.8,0.1
1311.7705464027508,0.3342609405517578,0.018023967742919922,10,1,1000,0.8,0.3
3851.4191898090935,0.24397587776184082,0.018852949142456055,10,1,1000,0.8,0.5
1088.3349617405186,0.3300809860229492,0.01826310157775879,10,1,1000,0.8,0.7
1223.9809963582559,0.15897703170776367,0.019043922424316406,10,1,1000,0.8,0.9
14.38877470582846,0.022819042205810547,0.0019850730895996094,20,1,50,0.1,0.1
14.217619844593973,0.0071599483489990234,0.0019450187683105469,20,1,50,0.1,0.3
10.7190483818846,0.053752899169921875,0.001965045928955078,20,1,50,0.1,0.5
10.233237436281556,0.006927967071533203,0.0019800662994384766,20,1,50,0.1,0.7
9.524450506721736,0.006852149963378906,0.001967906951904297,20,1,50,0.1,0.9
12.181584047998866,0.006949901580810547,0.0019800662994384766,20,1,50,0.2,0.1
11.732198486155756,0.039016008377075195,0.0019598007202148438,20,1,50,0.2,0.3
11.433218336391304,0.039456844329833984,0.0019540786743164062,20,1,50,0.2,0.5
11.047137691926041,0.07118511199951172,0.0020198822021484375,20,1,50,0.2,0.7
9.98129276564503,0.006880998611450195,0.0019681453704833984,20,1,50,0.2,0.9
18.051246748373497,0.03289794921875,0.0020308494567871094,20,1,50,0.3,0.1
13.655481457825694,0.006928920745849609,0.001990079879760742,20,1,50,0.3,0.3
10.432866688907115,0.03897690773010254,0.0019598007202148438,20,1,50,0.3,0.5
10.909258925533948,0.03439807891845703,0.0019750595092773438,20,1,50,0.3,0.7
10.325518760503666,0.0314481258392334,0.002022981643676758,20,1,50,0.3,0.9
19.038388639390334,0.006991147994995117,0.001965045928955078,20,1,50,0.5,0.1
14.211034240945295,0.026787996292114258,0.0019690990447998047,20,1,50,0.5,0.3
11.274709074980272,0.02640509605407715,0.002031087875366211,20,1,50,0.5,0.5
12.8163354043695,0.006929159164428711,0.0019669532775878906,20,1,50,0.5,0.7
9.297804117360005,0.025825977325439453,0.0019600391387939453,20,1,50,0.5,0.9
29.222188948624215,0.0068950653076171875,0.002012968063354492,20,1,50,0.8,0.1
14.383257033166236,0.006942033767700195,0.0019559860229492188,20,1,50,0.8,0.3
12.845617774565593,0.006989955902099609,0.001959085464477539,20,1,50,0.8,0.5
12.182116938947141,0.012726068496704102,0.0019969940185546875,20,1,50,0.8,0.7
11.575310376332048,0.006997108459472656,0.0019609928131103516,20,1,50,0.8,0.9
29.108473424328622,0.01036214828491211,0.002569913864135742,20,1,100,0.1,0.1
14.037664320920088,0.05172395706176758,0.002679109573364258,20,1,100,0.1,0.3
12.201610535602288,0.009902000427246094,0.002563953399658203,20,1,100,0.1,0.5
15.291606781231991,0.07965493202209473,0.0025730133056640625,20,1,100,0.1,0.7
12.598356910217026,0.04345989227294922,0.0025739669799804688,20,1,100,0.1,0.9
31.31996203652354,0.010158061981201172,0.0025801658630371094,20,1,100,0.2,0.1
24.496038914363446,0.011754989624023438,0.002599000930786133,20,1,100,0.2,0.3
15.94533463851368,0.03118300437927246,0.0025899410247802734,20,1,100,0.2,0.5
13.01234320048075,0.01153707504272461,0.0025589466094970703,20,1,100,0.2,0.7
15.55072893140303,0.0103912353515625,0.002572774887084961,20,1,100,0.2,0.9
25.441224286176283,0.00974893569946289,0.0025839805603027344,20,1,100,0.3,0.1
18.170916746449304,0.009945869445800781,0.002588033676147461,20,1,100,0.3,0.3
17.509305249387523,0.009938955307006836,0.002618074417114258,20,1,100,0.3,0.5
11.329471721088623,0.009816169738769531,0.0025839805603027344,20,1,100,0.3,0.7
14.95451317242866,0.03030705451965332,0.002593994140625,20,1,100,0.3,0.9
37.45114537677597,0.020633935928344727,0.002585172653198242,20,1,100,0.5,0.1
14.35571416404661,0.032095909118652344,0.002596139907836914,20,1,100,0.5,0.3
