Total configs: 450
shortterm
datarates
('dataset_len = ', 385)
starting esn grid search
config, rmse, t_time, p_time
([5, 1, 200, 0.2, 0.1], 260.15518352084905, 0.013510942459106445, 0.002844095230102539)
([5, 1, 200, 0.2, 0.3], 551.7644653835439, 0.013356208801269531, 0.0028409957885742188)
([5, 1, 200, 0.2, 0.5], 208.43873437349367, 0.013401031494140625, 0.002841949462890625)
([5, 1, 200, 0.2, 0.7], 273.78222346078974, 0.01343393325805664, 0.0028319358825683594)
([5, 1, 200, 0.2, 0.9], 384.87822239427146, 0.013345956802368164, 0.002850055694580078)
([5, 1, 200, 0.3, 0.1], 1179.0304806260228, 0.013515949249267578, 0.0028259754180908203)
([5, 1, 200, 0.3, 0.3], 196.3614820962934, 0.013392925262451172, 0.002830982208251953)
([5, 1, 200, 0.3, 0.5], 64.00013226185528, 0.01349496841430664, 0.0028228759765625)
([5, 1, 200, 0.3, 0.7], 113.39178398656595, 0.013395071029663086, 0.002844095230102539)
([5, 1, 200, 0.3, 0.9], 178.2607691478096, 0.013490915298461914, 0.002855062484741211)
([5, 1, 200, 0.5, 0.1], 877.2409686791967, 0.013305187225341797, 0.002853870391845703)
([5, 1, 200, 0.5, 0.3], 205.21738759625575, 0.013470888137817383, 0.0028498172760009766)
([5, 1, 200, 0.5, 0.5], 145.6816731774062, 0.013685226440429688, 0.0028319358825683594)
([5, 1, 200, 0.5, 0.7], 85.93440715964053, 0.013467073440551758, 0.0028269290924072266)
([5, 1, 200, 0.5, 0.9], 72.52418275486602, 0.013396978378295898, 0.0028221607208251953)
([5, 1, 200, 0.8, 0.1], 373.67127280203744, 0.013463020324707031, 0.0028281211853027344)
([5, 1, 200, 0.8, 0.3], 238.79045795532136, 0.013422966003417969, 0.0028429031372070312)
([5, 1, 200, 0.8, 0.5], 114.55051637767973, 0.013530969619750977, 0.0028371810913085938)
([5, 1, 200, 0.8, 0.7], 57.9574505574982, 0.013528108596801758, 0.0028488636016845703)
([5, 1, 200, 0.8, 0.9], 67.46805630839489, 0.013546943664550781, 0.0028791427612304688)
([5, 1, 400, 0.1, 0.1], 8253.7073683099, 0.02514505386352539, 0.0046749114990234375)
([5, 1, 400, 0.1, 0.3], 1368224.1670929517, 0.024322986602783203, 0.004403114318847656)
([5, 1, 400, 0.1, 0.5], 11681.132322024454, 0.024338960647583008, 0.004389047622680664)
([5, 1, 400, 0.1, 0.7], 196593.58234585737, 0.024361848831176758, 0.004395008087158203)
([5, 1, 400, 0.1, 0.9], 4565.273626874301, 0.024435043334960938, 0.0044291019439697266)
([5, 1, 400, 0.2, 0.1], 700323.5983601029, 0.024407148361206055, 0.004415988922119141)
([5, 1, 400, 0.2, 0.3], 3253.319631969235, 0.02431201934814453, 0.004417896270751953)
([5, 1, 400, 0.2, 0.5], 5585.711100469869, 0.02445387840270996, 0.004405021667480469)
([5, 1, 400, 0.2, 0.7], 3823.229562963908, 0.024451017379760742, 0.004405975341796875)
([5, 1, 400, 0.2, 0.9], 18516.031413641394, 0.024409055709838867, 0.004418849945068359)
([5, 1, 400, 0.3, 0.1], 39534.69797940427, 0.02439403533935547, 0.004420042037963867)
([5, 1, 400, 0.3, 0.3], 1944602.9585551012, 0.024476051330566406, 0.004417896270751953)
([5, 1, 400, 0.3, 0.5], 4254.291165404715, 0.024279117584228516, 0.00442194938659668)
([5, 1, 400, 0.3, 0.7], 38974.05045904855, 0.024557828903198242, 0.0044078826904296875)
([5, 1, 400, 0.3, 0.9], 4352.744684958655, 0.024365901947021484, 0.004407167434692383)
([5, 1, 400, 0.5, 0.1], 38938.49581327409, 0.024524927139282227, 0.0044040679931640625)
([5, 1, 400, 0.5, 0.3], 6268.6623224614505, 0.024538040161132812, 0.004433155059814453)
([5, 1, 400, 0.5, 0.5], 13474.171589435358, 0.024451017379760742, 0.004431962966918945)
([5, 1, 400, 0.5, 0.7], 3093.398498665693, 0.024450063705444336, 0.0044078826904296875)
([5, 1, 400, 0.5, 0.9], 3411.494866057213, 0.024555206298828125, 0.0044329166412353516)
([5, 1, 400, 0.8, 0.1], 29036.61887363485, 0.024471044540405273, 0.004415035247802734)
([5, 1, 400, 0.8, 0.3], 10748.075979018142, 0.024445056915283203, 0.0044438838958740234)
([5, 1, 400, 0.8, 0.5], 7837.81250659837, 0.02464604377746582, 0.004446983337402344)
([5, 1, 400, 0.8, 0.7], 2129.6367609924487, 0.0245358943939209, 0.004427909851074219)
([5, 1, 400, 0.8, 0.9], 924.3132759829388, 0.02443695068359375, 0.00446009635925293)
([5, 1, 600, 0.1, 0.1], 13371.34775624962, 0.041168212890625, 0.006228923797607422)
([5, 1, 600, 0.1, 0.3], 8751.999936580625, 0.03971219062805176, 0.006303071975708008)
([5, 1, 600, 0.1, 0.5], 38705.89249851104, 0.03953289985656738, 0.00627899169921875)
([5, 1, 600, 0.1, 0.7], 31309.73495211628, 0.039608001708984375, 0.0062978267669677734)
([5, 1, 600, 0.1, 0.9], 2524.609078162074, 0.03974795341491699, 0.006285190582275391)
([5, 1, 600, 0.2, 0.1], 19020.380690798393, 0.039520978927612305, 0.006253957748413086)
([5, 1, 600, 0.2, 0.3], 100883.36416397501, 0.039550065994262695, 0.006268024444580078)
([5, 1, 600, 0.2, 0.5], 13800.340581263306, 0.03962206840515137, 0.006272077560424805)
([5, 1, 600, 0.2, 0.7], 7310.46676555916, 0.039589881896972656, 0.006291866302490234)
([5, 1, 600, 0.2, 0.9], 10327.879254327903, 0.039565086364746094, 0.006247997283935547)
([5, 1, 600, 0.3, 0.1], 35015.13243146518, 0.039795875549316406, 0.006317853927612305)
([5, 1, 600, 0.3, 0.3], 1342.2417201976873, 0.03977608680725098, 0.006289958953857422)
([5, 1, 600, 0.3, 0.5], 5344.58851827975, 0.03966712951660156, 0.006286144256591797)
([5, 1, 600, 0.3, 0.7], 1523.6633931098263, 0.03964090347290039, 0.006271839141845703)
([5, 1, 600, 0.3, 0.9], 2026.3505727950985, 0.03967404365539551, 0.006268978118896484)
([5, 1, 600, 0.5, 0.1], 47336.25533985845, 0.03957104682922363, 0.006273984909057617)
([5, 1, 600, 0.5, 0.3], 17162.080980788778, 0.039826154708862305, 0.006303071975708008)
([5, 1, 600, 0.5, 0.5], 5375.306376758789, 0.03967094421386719, 0.006299018859863281)
([5, 1, 600, 0.5, 0.7], 10892.262317981349, 0.039673805236816406, 0.006289958953857422)
([5, 1, 600, 0.5, 0.9], 1389.1626714202296, 0.039736032485961914, 0.006279945373535156)
([5, 1, 600, 0.8, 0.1], 12456.58952680303, 0.039910078048706055, 0.006278038024902344)
([5, 1, 600, 0.8, 0.3], 2880.085158623262, 0.03976798057556152, 0.006324052810668945)
([5, 1, 600, 0.8, 0.5], 1223341.0237757252, 0.03987288475036621, 0.0063321590423583984)
([5, 1, 600, 0.8, 0.7], 1327.9188651597442, 0.03995203971862793, 0.006334066390991211)
([5, 1, 600, 0.8, 0.9], 854.3763105649402, 0.03985404968261719, 0.0063397884368896484)
([5, 1, 1000, 0.1, 0.1], 24818.119580782823, 0.1279749870300293, 0.019610881805419922)
([5, 1, 1000, 0.1, 0.3], 12469.025062530072, 0.12453007698059082, 0.020468950271606445)
([5, 1, 1000, 0.1, 0.5], 99448.72724056744, 0.12877917289733887, 0.021836042404174805)
([5, 1, 1000, 0.1, 0.7], 17890.917824367585, 0.12456989288330078, 0.020539045333862305)
([5, 1, 1000, 0.1, 0.9], 8955.250996109755, 0.1296219825744629, 0.021810054779052734)
([5, 1, 1000, 0.2, 0.1], 19617.883529276394, 0.11643600463867188, 0.019013166427612305)
([5, 1, 1000, 0.2, 0.3], 15226.583064733273, 0.1319589614868164, 0.0225369930267334)
([5, 1, 1000, 0.2, 0.5], 20973.151735403557, 0.13106894493103027, 0.022578001022338867)
([5, 1, 1000, 0.2, 0.7], 6639.605081888851, 0.1306450366973877, 0.022500038146972656)
([5, 1, 1000, 0.2, 0.9], 5835.700080779747, 0.1280679702758789, 0.021600008010864258)
([5, 1, 1000, 0.3, 0.1], 21296.406874229917, 0.13017916679382324, 0.02229595184326172)
([5, 1, 1000, 0.3, 0.3], 9829.752359090382, 0.13212895393371582, 0.022741079330444336)
([5, 1, 1000, 0.3, 0.5], 13682.77413409637, 0.12751507759094238, 0.021281003952026367)
([5, 1, 1000, 0.3, 0.7], 4751.462070152182, 0.12160205841064453, 0.021113872528076172)
([5, 1, 1000, 0.3, 0.9], 2107.110850127586, 0.12995409965515137, 0.022108078002929688)
([5, 1, 1000, 0.5, 0.1], 75229.75709661833, 0.12934207916259766, 0.021826982498168945)
([5, 1, 1000, 0.5, 0.3], 11155.898804927927, 0.1297149658203125, 0.02198505401611328)
([5, 1, 1000, 0.5, 0.5], 4571.866460710208, 0.12898707389831543, 0.02183699607849121)
([5, 1, 1000, 0.5, 0.7], 2855.988016837102, 0.11563301086425781, 0.018652915954589844)
([5, 1, 1000, 0.5, 0.9], 51385.53678911361, 0.12412285804748535, 0.021008968353271484)
([5, 1, 1000, 0.8, 0.1], 1381943.2359024382, 0.13163399696350098, 0.0228269100189209)
([5, 1, 1000, 0.8, 0.3], 51107.405064354236, 0.13030314445495605, 0.02229595184326172)
([5, 1, 1000, 0.8, 0.5], 2828.969033341188, 0.12279891967773438, 0.021073102951049805)
([5, 1, 1000, 0.8, 0.7], 2397.7805527935684, 0.12854504585266113, 0.022962093353271484)
([5, 1, 1000, 0.8, 0.9], 2460.623338136543, 0.1286470890045166, 0.021635055541992188)
([10, 1, 50, 0.1, 0.1], 12.009254497739471, 0.006237030029296875, 0.0016629695892333984)
([10, 1, 50, 0.1, 0.3], 9.35667261057697, 0.0060579776763916016, 0.0016641616821289062)
([10, 1, 50, 0.1, 0.5], 9.408028756236824, 0.006085872650146484, 0.0016591548919677734)
([10, 1, 50, 0.1, 0.7], 9.240039885893907, 0.006006956100463867, 0.00167083740234375)
([10, 1, 50, 0.1, 0.9], 9.186059150466537, 0.00597691535949707, 0.0016520023345947266)
([10, 1, 50, 0.2, 0.1], 12.157339553486933, 0.006004810333251953, 0.0016491413116455078)
([10, 1, 50, 0.2, 0.3], 9.201910971660595, 0.006012916564941406, 0.0016560554504394531)
([10, 1, 50, 0.2, 0.5], 9.842361662165251, 0.006020784378051758, 0.0016541481018066406)
([10, 1, 50, 0.2, 0.7], 10.430045121839608, 0.006050825119018555, 0.001650094985961914)
([10, 1, 50, 0.2, 0.9], 9.217032327572769, 0.00605010986328125, 0.0016579627990722656)
([10, 1, 50, 0.3, 0.1], 21.214677083662178, 0.006060123443603516, 0.0016639232635498047)
([10, 1, 50, 0.3, 0.3], 10.587871441223616, 0.0059969425201416016, 0.0016641616821289062)
([10, 1, 50, 0.3, 0.5], 9.886151372789946, 0.006034135818481445, 0.0016620159149169922)
([10, 1, 50, 0.3, 0.7], 11.249114865431888, 0.0060460567474365234, 0.0016667842864990234)
([10, 1, 50, 0.3, 0.9], 9.74122558561736, 0.006033182144165039, 0.0016698837280273438)
([10, 1, 50, 0.5, 0.1], 25.63372993412638, 0.006065845489501953, 0.0016748905181884766)
([10, 1, 50, 0.5, 0.3], 16.014428269301032, 0.006024837493896484, 0.0016460418701171875)
([10, 1, 50, 0.5, 0.5], 9.68589480678255, 0.006061077117919922, 0.00164794921875)
([10, 1, 50, 0.5, 0.7], 9.950614511585366, 0.0060808658599853516, 0.0016908645629882812)
([10, 1, 50, 0.5, 0.9], 9.616917612604965, 0.006062984466552734, 0.001650094985961914)
([10, 1, 50, 0.8, 0.1], 20.187507325948637, 0.006063938140869141, 0.0016598701477050781)
([10, 1, 50, 0.8, 0.3], 9.401335219308473, 0.006098031997680664, 0.001664876937866211)
([10, 1, 50, 0.8, 0.5], 9.925451881846886, 0.006006002426147461, 0.0016529560089111328)
([10, 1, 50, 0.8, 0.7], 10.71457670705684, 0.006009101867675781, 0.0016639232635498047)
([10, 1, 50, 0.8, 0.9], 9.657137382853467, 0.006041049957275391, 0.0016551017761230469)
([10, 1, 100, 0.1, 0.1], 70.87648420809992, 0.008719921112060547, 0.002184152603149414)
([10, 1, 100, 0.1, 0.3], 15.760207823014278, 0.008667945861816406, 0.0022051334381103516)
([10, 1, 100, 0.1, 0.5], 10.998524383046751, 0.008624076843261719, 0.0021839141845703125)
([10, 1, 100, 0.1, 0.7], 13.190621504431997, 0.008613824844360352, 0.0021979808807373047)
([10, 1, 100, 0.1, 0.9], 11.34954581664903, 0.00866389274597168, 0.0021860599517822266)
([10, 1, 100, 0.2, 0.1], 50.02315022294836, 0.008620023727416992, 0.0021681785583496094)
([10, 1, 100, 0.2, 0.3], 22.710692040283174, 0.008603096008300781, 0.002192974090576172)
([10, 1, 100, 0.2, 0.5], 12.711307477436936, 0.008730888366699219, 0.002196073532104492)
([10, 1, 100, 0.2, 0.7], 16.144871701355225, 0.008650064468383789, 0.0022139549255371094)
([10, 1, 100, 0.2, 0.9], 11.39934079546707, 0.008591890335083008, 0.0022001266479492188)
([10, 1, 100, 0.3, 0.1], 80.18425114743303, 0.008607149124145508, 0.0021829605102539062)
([10, 1, 100, 0.3, 0.3], 25.584310361625327, 0.008605003356933594, 0.0022118091583251953)
([10, 1, 100, 0.3, 0.5], 13.328702466760948, 0.008629083633422852, 0.0021889209747314453)
([10, 1, 100, 0.3, 0.7], 14.695187973246387, 0.008677005767822266, 0.0022089481353759766)
([10, 1, 100, 0.3, 0.9], 13.949236436132418, 0.008705854415893555, 0.0022020339965820312)
([10, 1, 100, 0.5, 0.1], 98.9404980837533, 0.008713006973266602, 0.0021839141845703125)
([10, 1, 100, 0.5, 0.3], 19.374761212792777, 0.008739948272705078, 0.0022292137145996094)
([10, 1, 100, 0.5, 0.5], 14.722855588506285, 0.008804082870483398, 0.002218008041381836)
([10, 1, 100, 0.5, 0.7], 24.059339195092996, 0.008604049682617188, 0.002198934555053711)
([10, 1, 100, 0.5, 0.9], 10.985985265081673, 0.008661985397338867, 0.002206087112426758)
([10, 1, 100, 0.8, 0.1], 141.91068049869958, 0.008709192276000977, 0.002192974090576172)
([10, 1, 100, 0.8, 0.3], 26.366237055548037, 0.0086669921875, 0.002206087112426758)
([10, 1, 100, 0.8, 0.5], 20.804056427292743, 0.008661985397338867, 0.0022001266479492188)
([10, 1, 100, 0.8, 0.7], 29.04902373696059, 0.008708953857421875, 0.002212047576904297)
([10, 1, 100, 0.8, 0.9], 11.811830078530036, 0.008654117584228516, 0.0022199153900146484)
([10, 1, 200, 0.1, 0.1], 85.38356959979535, 0.013630867004394531, 0.0029511451721191406)
([10, 1, 200, 0.1, 0.3], 49.63923714469272, 0.013167142868041992, 0.002991914749145508)
([10, 1, 200, 0.1, 0.5], 41.64625874576338, 0.01322484016418457, 0.0029671192169189453)
([10, 1, 200, 0.1, 0.7], 30.006202351708744, 0.013118982315063477, 0.0029418468475341797)
([10, 1, 200, 0.1, 0.9], 28.812093027134146, 0.013200044631958008, 0.002959012985229492)
([10, 1, 200, 0.2, 0.1], 190.00679006510916, 0.013231039047241211, 0.0029702186584472656)
([10, 1, 200, 0.2, 0.3], 51.884240442787956, 0.013273000717163086, 0.002975940704345703)
([10, 1, 200, 0.2, 0.5], 36.834079162213726, 0.013256072998046875, 0.00298309326171875)
([10, 1, 200, 0.2, 0.7], 28.049279014371105, 0.013256072998046875, 0.0029790401458740234)
([10, 1, 200, 0.2, 0.9], 22.393090469351296, 0.013214111328125, 0.0029599666595458984)
([10, 1, 200, 0.3, 0.1], 182.0449744074751, 0.013249874114990234, 0.0029730796813964844)
([10, 1, 200, 0.3, 0.3], 176.14275051986712, 0.013239145278930664, 0.0030059814453125)
([10, 1, 200, 0.3, 0.5], 54.38087971077423, 0.013195037841796875, 0.002992868423461914)
([10, 1, 200, 0.3, 0.7], 26.037825126476204, 0.013195991516113281, 0.0029790401458740234)
([10, 1, 200, 0.3, 0.9], 45.60012625865655, 0.013263940811157227, 0.002978086471557617)
([10, 1, 200, 0.5, 0.1], 349.32357819638884, 0.013214111328125, 0.002961874008178711)
([10, 1, 200, 0.5, 0.3], 70.0203273461158, 0.013273954391479492, 0.0029850006103515625)
([10, 1, 200, 0.5, 0.5], 46.09839800540697, 0.013420820236206055, 0.0029561519622802734)
([10, 1, 200, 0.5, 0.7], 39.126318375660546, 0.013234138488769531, 0.002978801727294922)
([10, 1, 200, 0.5, 0.9], 30.87313274603313, 0.013265848159790039, 0.00298309326171875)
([10, 1, 200, 0.8, 0.1], 206.61483116589147, 0.013306856155395508, 0.003007173538208008)
([10, 1, 200, 0.8, 0.3], 91.87479785780918, 0.013306140899658203, 0.0029969215393066406)
([10, 1, 200, 0.8, 0.5], 84.11636370805581, 0.013315916061401367, 0.003000020980834961)
([10, 1, 200, 0.8, 0.7], 44.06707485417497, 0.013273954391479492, 0.0029861927032470703)
([10, 1, 200, 0.8, 0.9], 36.64483478724452, 0.01336216926574707, 0.003000974655151367)
([10, 1, 400, 0.1, 0.1], 4188.360410626379, 0.024998903274536133, 0.004717111587524414)
([10, 1, 400, 0.1, 0.3], 6965.418300239337, 0.023045063018798828, 0.004712104797363281)
([10, 1, 400, 0.1, 0.5], 938.1821792966521, 0.022895097732543945, 0.004723072052001953)
([10, 1, 400, 0.1, 0.7], 1631.6338371571273, 0.026371002197265625, 0.004690885543823242)
([10, 1, 400, 0.1, 0.9], 477.50825035029897, 0.02299809455871582, 0.0047070980072021484)
([10, 1, 400, 0.2, 0.1], 15229.894932601223, 0.022909879684448242, 0.0046961307525634766)
([10, 1, 400, 0.2, 0.3], 3646.1634272470205, 0.023030996322631836, 0.0047321319580078125)
([10, 1, 400, 0.2, 0.5], 505.22492471563805, 0.023006200790405273, 0.004698991775512695)
([10, 1, 400, 0.2, 0.7], 723.1353599532213, 0.023163795471191406, 0.004729032516479492)
([10, 1, 400, 0.2, 0.9], 392.8561395130654, 0.02278900146484375, 0.004707813262939453)
([10, 1, 400, 0.3, 0.1], 5409.9061637529385, 0.023000001907348633, 0.004692792892456055)
([10, 1, 400, 0.3, 0.3], 959.328818083509, 0.022857189178466797, 0.004690885543823242)
([10, 1, 400, 0.3, 0.5], 1669.892525310133, 0.02296280860900879, 0.0046999454498291016)
([10, 1, 400, 0.3, 0.7], 1343.5961902823278, 0.022883892059326172, 0.004682064056396484)
([10, 1, 400, 0.3, 0.9], 1036.3996854070185, 0.023051977157592773, 0.004723072052001953)
([10, 1, 400, 0.5, 0.1], 38088.429711887824, 0.02293086051940918, 0.004705190658569336)
([10, 1, 400, 0.5, 0.3], 3911.0727144733405, 0.02295994758605957, 0.0047109127044677734)
([10, 1, 400, 0.5, 0.5], 1834.9386528460482, 0.022849082946777344, 0.004711151123046875)
([10, 1, 400, 0.5, 0.7], 3215.5115927633187, 0.022984981536865234, 0.004721879959106445)
([10, 1, 400, 0.5, 0.9], 1147.864132671708, 0.022980928421020508, 0.004723072052001953)
([10, 1, 400, 0.8, 0.1], 50403.9482428588, 0.02292799949645996, 0.004715919494628906)
([10, 1, 400, 0.8, 0.3], 1653.4369433688184, 0.0229799747467041, 0.004714012145996094)
([10, 1, 400, 0.8, 0.5], 26781.045531539574, 0.022964000701904297, 0.004742145538330078)
([10, 1, 400, 0.8, 0.7], 3539.8782695607943, 0.022984981536865234, 0.004734039306640625)
([10, 1, 400, 0.8, 0.9], 993.3827290191492, 0.02303290367126465, 0.0047490596771240234)
([10, 1, 600, 0.1, 0.1], 2539.690306495887, 0.0392611026763916, 0.006700038909912109)
([10, 1, 600, 0.1, 0.3], 1513.9485494032642, 0.036032915115356445, 0.0067119598388671875)
([10, 1, 600, 0.1, 0.5], 2060.370046051748, 0.03618884086608887, 0.006695985794067383)
([10, 1, 600, 0.1, 0.7], 524.893703776859, 0.036141157150268555, 0.006695985794067383)
([10, 1, 600, 0.1, 0.9], 1625.0369333471556, 0.03607892990112305, 0.006696224212646484)
([10, 1, 600, 0.2, 0.1], 4459.70233922909, 0.036128997802734375, 0.0066988468170166016)
([10, 1, 600, 0.2, 0.3], 9168.799989243267, 0.03616690635681152, 0.006693840026855469)
([10, 1, 600, 0.2, 0.5], 2752.347542025961, 0.036142826080322266, 0.0067098140716552734)
([10, 1, 600, 0.2, 0.7], 698.398324342292, 0.036720991134643555, 0.006691932678222656)
([10, 1, 600, 0.2, 0.9], 747.9391774843019, 0.03620004653930664, 0.00669407844543457)
([10, 1, 600, 0.3, 0.1], 17924.542791987486, 0.03621101379394531, 0.0067141056060791016)
([10, 1, 600, 0.3, 0.3], 2030.3425183991235, 0.036221981048583984, 0.006711006164550781)
([10, 1, 600, 0.3, 0.5], 1203.1108711684196, 0.036244869232177734, 0.006699800491333008)
([10, 1, 600, 0.3, 0.7], 2981.214799837127, 0.036232948303222656, 0.00671696662902832)
([10, 1, 600, 0.3, 0.9], 787.0487235526126, 0.03613591194152832, 0.006716012954711914)
([10, 1, 600, 0.5, 0.1], 13769.05081096459, 0.03619098663330078, 0.00669407844543457)
([10, 1, 600, 0.5, 0.3], 4079.933589990992, 0.036194801330566406, 0.006719827651977539)
([10, 1, 600, 0.5, 0.5], 8998.909277952298, 0.03613090515136719, 0.006696939468383789)
([10, 1, 600, 0.5, 0.7], 1265.8364022589933, 0.03622794151306152, 0.0067310333251953125)
([10, 1, 600, 0.5, 0.9], 1439.23720084113, 0.03625893592834473, 0.006699085235595703)
([10, 1, 600, 0.8, 0.1], 34802.325289795575, 0.036273956298828125, 0.0067059993743896484)
([10, 1, 600, 0.8, 0.3], 3172.1511512387447, 0.03634190559387207, 0.0067348480224609375)
([10, 1, 600, 0.8, 0.5], 972.0534911836808, 0.03630208969116211, 0.006766080856323242)
([10, 1, 600, 0.8, 0.7], 6074.34698072243, 0.0364079475402832, 0.006739139556884766)
([10, 1, 600, 0.8, 0.9], 1368.7311144954583, 0.03619694709777832, 0.006745815277099609)
([10, 1, 1000, 0.1, 0.1], 941.0102463840368, 0.1301259994506836, 0.022617101669311523)
([10, 1, 1000, 0.1, 0.3], 2798.624097148886, 0.1264500617980957, 0.02168107032775879)
([10, 1, 1000, 0.1, 0.5], 5452.593563372575, 0.13416194915771484, 0.023817062377929688)
([10, 1, 1000, 0.1, 0.7], 789.0319660216275, 0.1294858455657959, 0.022436141967773438)
